age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
6,2,33,317,3,27,2,11,308,1513,8,27,8,17,0
2,2,18,196,2,16,6,21,212,1592,8,70,9,17,0
7,2,20,271,4,20,2,17,121,2114,8,22,4,17,0
2,2,30,275,5,30,3,35,128,2114,8,22,6,17,0
6,4,33,314,3,26,2,11,245,2111,8,23,1,17,0
2,2,27,108,5,30,3,20,350,2403,8,18,5,17,0
8,2,44,108,5,31,3,20,357,2116,8,24,0,11,0
7,2,26,194,4,20,6,18,312,2119,8,39,9,16,0
6,4,33,316,3,27,2,11,346,2115,8,23,1,17,0
8,2,39,172,4,31,3,20,348,2120,8,61,0,17,0
8,2,20,166,4,30,8,36,319,2121,8,22,0,17,0
2,3,20,240,5,30,3,20,350,2118,8,23,5,17,0
2,4,27,149,5,30,3,35,129,2123,8,22,5,17,0
5,2,40,178,4,31,3,20,347,2114,8,23,5,17,0
2,2,21,388,2,31,3,21,357,1221,8,14,2,17,0
5,2,20,197,2,32,6,19,303,2119,8,40,0,16,1
5,2,38,243,2,11,8,37,317,2229,8,30,0,11,0
2,2,20,155,4,20,7,20,143,1647,8,28,9,17,0
5,2,16,228,2,16,8,36,342,2422,8,71,0,17,0
2,3,17,268,5,11,3,35,326,2038,8,23,3,17,0
8,2,20,371,2,11,8,20,299,2499,8,39,0,17,0
2,4,25,120,5,31,7,21,352,2398,8,17,3,17,0
2,2,10,162,2,31,6,18,246,2112,8,40,0,16,0
5,2,27,365,5,31,3,20,336,2118,8,22,6,11,0
6,4,33,316,3,27,2,11,119,1511,8,23,8,17,0
8,2,30,284,5,31,3,20,352,2115,8,23,0,17,1
2,2,16,123,5,31,3,21,351,1526,8,23,9,17,0
5,2,11,220,2,34,7,20,217,1617,8,13,2,15,0
5,2,33,126,2,34,7,21,208,2427,8,57,0,15,1
8,3,18,275,5,30,3,35,324,2047,8,23,9,17,0
9,2,24,399,4,31,3,20,118,2113,8,40,0,12,0
6,4,33,325,3,27,2,20,143,2120,8,37,1,13,0
6,4,33,318,3,27,2,10,349,2117,8,61,1,17,0
7,2,31,255,5,31,3,21,353,2499,8,22,2,17,0
2,2,24,258,2,34,7,21,205,1227,8,55,4,15,0
8,4,37,315,3,10,8,37,290,2215,8,23,9,17,0
5,2,17,308,2,31,7,21,252,1512,8,14,2,17,0
6,4,33,318,3,27,2,11,221,2529,8,53,1,17,0
7,2,26,123,2,31,3,21,156,2113,8,13,9,17,0
2,2,38,338,5,11,8,37,316,2395,8,26,6,17,0
5,2,25,108,2,11,3,21,317,2404,8,18,0,11,0
7,3,17,132,2,31,7,20,153,2125,8,17,6,17,1
6,4,33,316,3,27,2,11,118,2495,8,54,0,17,0
6,4,33,206,4,11,8,37,323,1861,8,53,0,17,0
8,2,13,255,5,31,3,20,350,2115,8,40,1,17,0
2,2,16,220,2,16,8,31,183,2439,8,27,0,17,1
7,3,26,353,2,31,8,19,216,2566,8,42,5,17,0
8,2,25,419,5,30,3,28,145,2395,8,41,9,17,0
2,2,20,357,4,30,3,14,294,2196,8,18,8,17,0
2,2,19,256,2,11,8,36,319,2032,8,28,3,11,0
2,2,42,334,5,30,3,35,350,1507,8,17,5,17,0
7,2,15,415,4,34,6,20,210,2113,8,71,4,11,1
8,3,19,181,5,31,3,20,260,2122,8,23,2,17,0
7,2,26,168,5,31,3,21,254,2195,8,14,6,17,0
7,3,18,379,2,31,3,20,355,1202,8,13,6,17,1
8,4,37,218,4,31,6,20,298,2114,8,39,0,10,0
3,2,12,271,3,27,2,11,348,1827,8,30,9,17,0
2,2,16,449,5,10,5,36,317,2407,8,30,8,11,0
8,3,17,109,5,31,3,20,333,2114,8,22,4,11,1
5,2,44,209,2,33,7,21,201,1590,8,56,0,15,1
7,2,20,408,2,31,3,20,349,2114,8,60,6,17,0
5,2,16,226,5,16,5,21,186,2208,8,61,4,17,0
7,2,44,131,5,31,3,21,256,2024,8,24,5,17,0
2,3,25,321,2,34,3,21,201,1219,8,13,2,17,0
5,2,17,394,2,16,3,21,185,2166,8,13,5,17,0
5,2,45,219,2,34,7,18,136,1570,8,38,4,16,0
5,2,29,215,5,11,5,21,213,1868,8,52,4,17,0
6,4,33,317,4,32,2,18,317,2526,8,18,6,17,0
2,2,24,196,2,34,6,19,197,2109,8,38,0,16,1
7,2,20,392,2,31,3,20,141,2118,8,36,3,17,1
8,2,17,123,5,31,3,20,351,2122,8,23,9,17,0
7,3,40,215,2,30,3,21,349,2409,8,53,9,17,0
2,2,12,322,2,21,8,32,294,2192,8,28,3,17,0
5,2,25,220,4,11,3,35,194,2407,8,17,9,17,0
2,3,25,361,4,32,6,20,304,2123,8,39,3,12,0
8,2,12,289,5,11,5,35,184,2202,8,54,6,11,0
6,4,33,316,3,27,2,11,348,2176,8,22,4,17,0
3,2,38,420,5,11,8,37,285,2040,8,29,9,17,0
5,3,45,125,2,16,5,21,194,2417,5,57,8,17,0
2,2,17,140,5,31,3,20,250,2116,8,61,6,17,0
8,2,29,267,5,30,3,36,349,2420,8,23,9,17,0
2,2,25,164,2,34,7,20,345,1627,8,52,2,17,0
2,3,24,320,2,34,7,20,211,2116,8,38,0,15,1
8,2,18,300,5,31,3,20,353,2117,8,23,6,17,0
7,2,39,358,2,32,4,13,143,2209,8,38,2,17,0
2,2,26,284,5,16,5,21,197,2420,8,55,9,17,0
5,2,28,411,2,21,6,32,324,1450,8,30,0,12,0
3,2,24,205,2,34,7,18,292,2503,8,40,0,11,0
7,2,20,220,5,31,3,21,128,2400,8,56,9,17,0
5,2,16,248,2,34,7,20,244,1513,8,38,6,17,1
2,2,20,113,2,32,3,20,315,1555,8,52,4,11,1
5,2,18,237,2,15,5,21,216,2418,8,32,8,17,0
8,2,20,187,5,11,3,36,322,2406,8,22,5,17,0
8,2,28,170,5,31,3,12,350,2111,8,23,9,17,0
7,2,40,271,5,31,3,21,134,2398,8,18,0,15,0
2,2,11,225,2,33,7,21,205,1552,8,42,0,17,0
5,3,39,222,5,31,3,20,253,2393,8,40,5,17,0
7,2,28,208,2,33,7,17,213,2530,8,29,9,17,0
2,2,13,324,5,31,3,20,348,2118,8,22,6,17,0
6,4,32,319,3,27,2,11,245,2122,8,52,4,17,0
2,2,15,245,2,33,3,20,241,2123,8,43,0,11,0
3,2,19,398,5,10,8,37,325,2420,8,29,9,17,0
4,2,13,139,5,31,3,21,212,2389,8,57,5,17,0
8,2,17,292,2,11,8,33,212,2530,8,29,4,17,1
4,2,27,306,5,31,3,21,203,2180,8,18,5,17,0
7,2,42,426,2,11,8,33,323,2407,8,52,4,17,0
2,2,26,184,4,20,4,21,185,2408,8,28,0,17,0
6,4,32,317,3,27,2,11,349,2110,8,22,1,17,0
2,4,21,297,5,31,3,21,353,1526,8,18,0,17,0
7,4,25,120,4,32,6,19,321,1853,8,43,3,17,0
7,2,21,397,5,31,3,20,353,1607,8,14,2,17,0
6,4,33,321,4,27,2,20,346,2114,8,61,1,17,0
2,2,21,109,2,11,8,34,307,2530,8,29,3,12,0
6,3,33,357,4,11,8,36,295,2029,8,30,4,17,0
7,3,40,164,2,30,3,35,328,2119,8,22,0,17,0
4,3,20,348,5,30,3,35,349,2114,8,23,5,17,0
4,2,26,255,5,30,3,35,326,2042,8,18,5,17,0
6,4,33,315,3,27,2,11,237,1859,8,31,8,17,0
3,4,33,318,2,27,6,11,344,1519,8,23,3,17,0
3,2,33,195,2,10,8,34,302,1148,8,40,0,11,1
3,2,34,405,2,11,8,31,119,2410,8,27,8,17,0
8,2,18,414,2,31,3,20,252,2116,8,60,5,17,0
7,2,16,289,5,16,3,21,204,2388,8,57,2,17,0
2,2,21,368,2,21,4,31,185,1509,8,28,8,17,0
5,2,26,353,2,15,5,21,196,2406,8,58,5,17,0
6,4,32,319,3,27,2,10,353,2116,8,23,0,17,0
8,2,30,282,5,31,3,20,253,2038,8,23,0,15,1
8,2,17,323,2,31,3,20,255,2126,8,13,2,17,1
2,2,19,337,4,11,8,37,293,2531,8,30,0,11,0
5,2,16,288,2,16,3,35,190,2412,8,54,8,17,0
5,2,16,113,2,31,3,21,131,1195,8,55,5,17,1
5,2,24,305,2,34,7,21,191,2391,8,58,6,17,0
5,2,11,297,2,16,7,21,217,2422,8,53,9,15,0
7,2,16,139,5,30,3,21,212,2426,8,19,5,17,0
2,2,38,220,2,16,5,36,212,1879,8,42,4,12,0
5,2,46,125,2,16,5,21,190,2420,8,55,1,17,0
8,4,33,433,3,20,2,11,300,2528,8,28,3,17,0
7,2,20,376,5,30,3,35,329,2401,8,23,7,17,0
6,4,32,319,3,27,2,11,351,2406,8,18,9,17,0
2,2,21,363,2,21,4,30,217,2398,8,28,8,17,0
5,2,44,221,2,34,7,20,195,1597,8,45,0,15,0
2,2,20,342,2,34,6,18,211,2112,8,40,0,16,0
2,3,11,127,2,31,3,20,223,2118,8,23,7,10,0
6,4,33,316,3,27,2,11,130,2111,8,23,1,13,0
4,2,33,198,2,11,6,18,223,2190,8,40,0,17,0
8,2,32,167,4,31,3,36,346,2119,8,22,3,12,0
5,3,33,350,5,11,8,35,313,2411,8,71,9,17,0
5,2,45,350,2,34,7,21,218,1622,8,55,5,17,0
8,2,26,130,3,31,3,20,252,2111,8,61,5,17,0
5,2,13,116,5,31,3,21,352,2490,8,18,5,17,0
8,2,21,186,5,30,3,35,349,2116,8,23,3,17,0
2,3,28,324,5,31,3,20,351,2120,8,23,2,17,0
7,2,11,162,4,32,7,19,208,2118,8,41,0,17,0
6,2,33,243,4,27,2,36,326,2396,8,23,6,17,0
8,2,41,270,4,30,3,35,324,2034,8,23,8,17,0
8,2,25,385,5,11,3,35,322,2036,8,22,7,17,0
6,4,33,318,3,27,2,11,133,2112,8,23,0,12,0
8,2,33,242,3,10,2,20,328,2116,8,42,1,13,0
8,2,20,317,4,31,3,13,149,1528,8,23,6,17,0
6,4,33,319,3,27,2,11,141,2425,8,29,3,13,0
8,2,20,122,5,30,3,35,318,2038,8,23,9,11,0
8,2,38,317,5,11,8,37,288,2585,8,30,9,17,0
7,2,27,367,2,31,3,21,353,1143,8,23,6,17,0
8,2,20,121,5,30,3,21,323,2405,8,15,8,11,0
8,3,19,115,4,11,4,36,302,2115,8,40,0,16,0
6,4,33,327,2,33,2,20,138,2110,8,61,9,17,0
2,2,20,369,2,34,3,21,251,1176,8,60,6,17,1
6,4,33,317,3,27,4,17,147,2117,8,28,0,17,0
2,2,16,365,2,31,6,20,345,2118,8,40,8,17,0
3,2,17,189,2,20,6,17,215,1856,8,39,2,17,0
8,2,37,332,4,11,8,37,288,2029,8,29,7,17,0
8,3,14,377,5,31,3,20,349,2113,8,62,5,17,0
2,2,18,332,2,30,3,12,348,2115,8,23,4,17,0
2,2,33,361,4,34,6,20,146,2123,8,38,2,17,1
7,2,20,426,4,30,3,13,249,2114,8,62,4,17,0
8,2,20,109,5,23,3,20,317,2524,8,62,6,11,0
5,2,38,173,5,11,8,37,308,2034,8,40,0,17,0
6,4,33,347,3,27,6,18,223,2115,8,41,0,16,0
2,4,33,272,2,32,4,18,147,2110,8,39,9,17,0
5,2,25,113,5,31,3,21,349,2035,8,15,4,17,0
6,4,33,320,3,27,2,11,122,2404,8,29,9,17,0
8,3,31,109,5,31,3,20,354,2118,8,23,5,17,0
7,2,39,411,5,11,8,36,327,2406,8,28,9,17,0
5,2,20,143,2,16,5,21,178,2432,8,31,0,11,0
5,2,19,223,2,34,7,21,202,1667,5,58,4,11,0
5,2,32,218,5,30,3,21,346,2404,8,69,5,17,0
2,3,16,378,2,33,7,20,143,2116,8,39,2,17,0
7,3,33,246,3,31,8,35,222,2119,8,23,9,17,0
5,2,44,441,2,16,5,21,183,2425,8,57,0,15,0
5,2,25,200,2,34,7,20,201,2120,8,37,6,15,0
5,2,16,386,2,34,7,20,135,2120,8,37,0,17,0
2,2,20,211,2,34,7,20,345,1585,8,18,6,17,0
8,2,21,100,5,30,3,35,354,2111,8,23,6,17,0
2,3,18,234,5,30,3,35,352,2209,8,23,2,17,0
6,4,33,315,3,27,2,11,300,2197,8,42,3,17,0
3,3,33,155,3,30,3,35,119,2111,8,22,7,17,0
7,2,27,355,4,30,3,35,329,2115,8,61,5,17,0
7,2,32,328,4,31,7,20,343,2114,8,59,6,17,0
7,3,21,249,5,30,3,35,129,2112,8,22,0,17,0
7,2,25,382,4,10,2,37,318,2186,8,29,4,17,0
8,2,40,389,2,31,3,13,349,1523,8,23,3,17,0
5,3,16,210,2,34,7,21,348,2217,8,55,4,17,0
6,4,33,314,3,27,2,11,321,2026,8,23,1,17,0
6,4,33,322,3,27,2,11,145,2114,8,61,1,13,0
8,2,19,420,2,16,4,17,184,1831,8,29,9,17,0
2,2,25,327,4,31,3,20,149,2117,8,39,2,17,0
2,3,31,142,5,31,3,20,254,2122,8,23,9,17,0
7,2,21,317,2,31,3,21,351,2118,8,14,4,17,0
7,3,27,402,2,20,5,21,147,2200,8,27,8,17,0
6,4,33,315,3,27,2,11,251,2112,8,61,1,17,0
6,4,33,318,3,27,2,11,219,1592,8,52,2,17,0
2,2,17,120,5,31,3,20,354,2116,8,62,2,17,0
5,2,20,217,2,34,7,21,209,2409,8,54,5,15,1
7,2,41,278,5,31,3,20,352,2116,8,61,5,17,0
7,2,39,270,5,32,3,18,315,2119,8,38,0,11,1
3,2,24,100,2,31,6,20,210,2120,8,38,0,16,0
8,2,32,121,4,11,8,37,297,1177,8,30,6,17,0
8,2,21,155,5,30,3,35,324,1846,8,23,5,17,0
2,2,13,395,5,31,3,20,356,2127,8,23,0,11,1
7,2,45,268,3,10,3,35,320,2048,8,27,0,17,0
8,2,29,392,5,10,8,37,294,2042,8,18,5,17,0
8,3,17,321,5,31,3,20,348,2121,8,38,9,11,0
7,2,25,443,2,16,5,21,349,2423,8,56,4,17,0
2,2,10,290,4,30,3,13,348,2110,8,61,5,17,0
6,4,32,317,3,27,2,11,350,2116,8,23,3,12,0
7,2,26,324,2,16,8,21,300,2409,8,29,2,17,0
5,2,45,357,2,16,5,21,182,2418,8,59,4,17,0
9,2,45,250,2,31,3,20,346,2124,8,36,0,15,1
2,2,30,170,5,30,3,36,331,2040,8,24,9,17,0
6,4,33,314,3,27,2,11,346,2111,8,23,7,17,0
2,2,38,270,4,31,8,19,312,2116,8,41,0,17,0
5,2,24,286,2,16,5,35,320,2563,8,71,7,17,0
6,4,33,319,3,26,2,11,349,2115,8,23,1,12,0
8,2,20,249,2,31,3,20,250,2115,8,18,5,17,0
7,2,17,421,2,16,5,35,215,2415,8,29,9,17,0
6,4,33,214,3,27,2,32,311,1556,8,29,9,17,0
6,4,33,316,3,27,2,11,318,2116,8,23,1,17,0
5,2,26,229,2,15,7,21,172,2430,5,60,4,11,0
2,3,32,195,2,10,5,35,315,1547,8,28,6,17,0
6,4,33,319,3,27,2,11,252,2112,8,61,9,13,0
5,2,48,437,2,16,4,21,221,1869,8,69,8,17,0
9,2,29,130,4,31,6,18,149,2119,8,41,0,17,0
2,2,27,404,5,31,3,20,351,2122,8,22,0,11,0
7,2,19,205,4,31,6,20,206,2113,8,39,0,16,0
6,4,33,318,3,27,2,11,346,2112,8,53,1,17,0
5,2,30,128,2,34,7,21,350,1524,8,55,5,17,0
3,2,32,213,3,11,6,20,343,2117,8,39,9,17,0
2,3,28,326,5,31,3,21,357,2036,8,14,2,17,0
8,2,13,286,5,31,3,21,348,2403,8,18,6,17,0
7,2,20,395,2,31,3,21,126,2402,8,18,9,17,0
2,2,33,196,2,20,6,16,226,1812,8,17,0,12,0
7,2,18,370,5,31,3,20,355,2038,8,23,5,15,0
6,4,33,318,3,27,2,11,125,2030,8,68,9,17,0
2,2,11,306,2,31,3,20,250,2122,8,14,0,15,1
8,2,30,106,4,11,3,35,320,2409,8,23,9,17,0
3,2,33,414,2,20,6,20,225,2111,8,39,0,16,1
3,2,33,229,3,10,8,34,312,2049,8,30,0,11,0
7,2,27,366,5,30,3,35,324,2422,8,27,9,17,0
6,4,11,321,3,31,2,20,246,2108,8,60,7,17,0
6,4,33,316,3,27,2,11,345,2112,8,23,1,17,0
3,2,16,296,3,10,8,12,330,2199,8,29,3,13,0
5,2,20,186,2,34,7,18,209,1581,8,39,6,16,0
6,4,32,277,3,10,8,34,349,2040,8,29,3,17,0
2,2,41,295,5,30,3,21,350,1521,8,61,2,17,0
8,2,38,200,3,10,8,35,310,2562,8,30,0,11,0
8,2,41,353,5,30,3,35,127,2205,8,23,9,17,0
9,2,21,430,5,31,3,21,356,1158,8,23,5,17,0
5,2,21,119,2,31,3,21,352,2400,8,22,8,17,0
8,3,39,316,4,31,6,20,306,2123,8,40,0,11,0
5,2,18,433,2,20,5,21,187,2407,8,55,9,17,0
2,2,26,199,2,34,7,21,208,2406,8,19,5,17,0
2,2,25,211,2,34,7,20,207,1584,8,36,0,15,0
5,2,44,457,2,15,5,21,195,2422,8,58,0,17,0
5,3,29,380,4,32,3,20,146,2121,8,38,5,17,0
5,3,16,255,2,34,7,20,202,2118,8,38,0,17,0
5,3,28,260,2,16,5,35,317,2446,8,55,6,11,0
5,3,29,120,2,31,3,21,348,1201,8,17,4,17,0
8,3,43,248,5,30,3,35,337,2035,8,23,5,11,0
2,2,19,114,4,31,7,20,135,2118,8,38,0,16,0
8,2,15,132,2,11,8,37,318,2037,8,29,3,17,0
5,2,26,139,5,31,3,21,205,2391,5,14,0,17,0
6,4,33,318,3,27,2,11,132,2111,8,54,1,17,0
6,4,33,319,3,27,2,11,348,2536,8,23,9,17,0
8,2,43,253,5,30,3,35,351,2118,8,22,9,17,0
8,2,40,325,4,31,3,20,347,2115,8,61,9,17,0
5,2,21,205,2,33,6,18,220,1875,5,42,4,16,1
5,2,11,376,2,31,3,20,219,1850,8,52,4,17,0
5,2,15,115,2,33,7,20,202,1582,8,37,0,15,1
7,2,46,193,2,34,5,21,188,1635,8,41,6,17,0
6,4,33,318,3,27,2,11,253,2119,8,62,1,17,0
7,2,20,252,2,15,6,18,208,2116,8,39,0,11,0
7,2,30,127,5,31,3,21,354,2501,8,14,8,17,0
2,2,19,132,2,31,3,20,355,2118,8,23,2,17,0
7,2,16,281,5,31,3,20,250,2406,8,54,4,17,0
5,2,16,276,2,34,7,21,213,1594,5,59,6,17,0
6,4,33,304,3,10,8,12,287,2225,8,29,9,17,0
2,2,20,321,2,34,3,21,248,1604,8,13,2,17,0
7,2,20,275,2,31,6,19,211,2117,8,44,0,10,0
8,2,20,257,3,10,6,11,319,1807,8,30,9,17,0
5,2,45,224,2,33,7,21,210,1584,8,56,0,17,0
5,2,32,322,4,31,6,20,140,2120,8,38,5,17,0
7,2,29,354,2,31,3,20,330,2116,8,23,9,11,0
3,2,43,277,5,31,3,21,127,1517,8,23,7,17,0
7,2,20,211,2,34,6,36,303,2537,8,40,8,16,0
2,2,21,329,2,31,7,21,350,1582,8,13,4,17,0
7,2,37,458,5,11,8,37,289,2400,8,29,7,17,0
6,4,20,320,3,27,3,11,249,2117,8,61,0,17,0
7,2,19,390,2,11,8,37,324,2414,8,68,0,11,0
8,2,28,173,5,31,3,20,351,2114,8,60,7,17,0
7,2,33,205,2,21,6,18,301,1815,8,29,4,17,0
5,2,20,325,2,34,7,20,148,2121,8,38,2,17,0
6,4,33,317,3,27,2,11,347,2111,8,22,1,17,0
2,2,16,371,2,31,3,28,218,2117,8,23,8,17,0
3,3,19,116,4,31,6,17,214,2121,8,40,0,17,1
8,2,30,118,2,31,3,20,352,1524,8,23,5,17,0
8,2,28,282,5,31,3,20,351,2118,8,22,2,17,0
2,2,16,225,2,16,5,21,180,2210,8,56,0,17,0
7,2,31,364,5,30,3,28,354,2113,8,22,5,17,0
2,2,33,183,4,32,6,20,139,2112,8,37,4,16,1
8,2,30,381,2,11,8,32,293,2389,8,29,8,17,0
6,4,33,315,3,27,2,11,352,2110,8,23,1,13,0
2,2,30,382,5,30,3,35,328,2121,8,23,6,17,0
5,2,19,115,2,34,5,21,206,2426,8,55,0,15,0
8,3,20,294,4,30,3,21,218,2195,8,17,8,17,0
2,2,21,153,5,30,3,17,348,2116,8,22,9,17,0
5,2,30,326,2,34,3,20,347,2123,8,38,2,17,0
8,2,40,215,5,30,8,36,314,2118,8,22,5,17,0
7,2,26,202,2,34,6,20,139,2115,8,35,0,16,0
6,4,33,315,3,27,2,11,119,2112,8,22,1,17,0
2,2,26,285,2,31,3,20,252,2121,8,22,2,17,0
2,2,24,131,5,30,3,35,348,1843,8,29,8,17,0
5,2,32,230,5,11,8,36,320,2391,8,22,8,17,0
7,2,20,124,5,31,3,20,333,2401,8,17,5,17,0
9,2,29,293,2,31,3,20,250,2118,8,62,2,15,0
5,2,26,349,2,34,7,21,214,2424,8,16,4,17,0
6,4,33,318,3,27,3,11,123,2115,8,23,1,17,0
8,2,29,322,5,30,8,36,325,2042,8,22,9,17,0
8,3,27,316,2,31,3,20,352,2124,8,23,2,17,0
7,2,17,184,2,31,3,20,250,2117,8,22,4,17,1
8,2,11,168,4,31,6,18,140,2115,8,40,6,17,0
5,2,11,230,2,33,7,21,215,1601,8,15,6,17,0
7,2,33,224,2,21,8,30,224,2219,8,28,8,17,0
5,2,20,136,2,31,3,20,154,1269,8,14,9,17,0
5,2,12,238,2,16,5,21,185,2417,5,59,0,17,0
6,2,39,443,5,30,8,36,323,1522,8,28,9,17,0
5,4,12,220,2,34,7,20,244,2119,8,38,7,16,0
8,2,41,287,5,31,3,20,350,2118,8,23,2,17,0
7,2,16,311,5,30,5,35,319,2414,8,23,8,17,0
5,2,26,291,5,30,3,21,352,2396,8,56,7,17,0
3,2,26,122,5,31,3,21,352,2172,8,18,5,17,0
6,4,33,315,3,27,2,11,122,2110,8,53,1,17,0
5,2,45,237,2,34,7,21,179,2441,5,60,6,17,0
7,4,32,428,2,23,4,18,344,2115,8,40,1,17,0
7,2,25,359,2,21,4,17,207,1795,8,39,9,17,0
9,3,16,160,2,34,7,20,202,1583,8,42,8,15,0
2,3,33,347,4,11,2,29,120,2030,8,23,7,17,0
5,2,24,157,2,34,3,20,346,2122,8,18,8,17,0
8,2,30,157,5,31,3,20,352,2120,8,23,4,17,0
8,2,40,269,5,30,3,35,121,2127,8,23,5,17,0
7,3,37,373,4,11,8,37,309,2539,8,30,8,17,0
9,2,20,173,4,31,8,13,305,2120,8,42,0,17,0
7,2,45,219,2,33,7,20,209,1552,5,68,6,17,1
2,4,33,348,2,10,2,18,321,1832,8,42,3,13,0
5,2,20,282,2,16,7,21,209,1640,8,39,0,17,0
5,2,19,120,4,30,3,28,321,1534,8,17,0,17,0
2,2,20,277,5,31,3,20,133,2112,8,23,4,17,0
3,4,33,316,3,27,6,11,348,1860,8,60,0,17,0
2,2,26,386,2,31,7,21,149,2558,8,61,2,17,0
6,4,32,322,3,27,6,20,148,2105,8,38,1,13,0
2,2,17,284,2,31,3,21,127,2403,8,18,6,17,0
7,2,24,214,4,11,8,37,309,1174,8,42,2,10,0
7,2,19,158,2,32,3,14,304,2121,8,39,0,11,1
5,2,17,399,2,15,8,31,220,2408,8,27,6,17,0
8,2,27,354,4,31,3,20,153,2165,8,22,2,17,0
5,2,19,187,2,16,6,17,211,1582,8,40,0,15,0
6,4,33,318,3,27,2,11,225,2116,8,38,1,13,0
7,2,26,451,2,15,5,21,197,2408,8,55,5,17,0
7,2,21,242,4,30,3,20,147,1553,8,23,4,17,0
5,2,16,146,2,20,6,18,219,1778,8,41,0,12,0
8,4,13,186,5,31,3,20,350,2119,8,38,2,17,1
8,3,11,324,2,34,6,20,303,2114,8,40,0,16,1
2,3,27,298,5,31,3,20,353,2119,8,22,9,17,0
3,4,33,317,3,27,2,11,311,2114,8,23,1,17,0
7,4,20,204,4,27,3,13,290,2115,8,24,7,17,0
3,2,21,176,5,31,3,20,350,2116,8,14,4,11,0
5,2,20,237,2,34,7,21,196,1607,8,59,0,15,0
6,4,33,321,3,27,2,11,345,2396,8,22,6,17,0
2,2,11,373,2,16,4,13,308,2124,8,39,3,11,0
2,2,32,197,2,11,8,19,311,1603,8,41,3,13,1
7,2,16,291,5,11,8,36,285,2411,8,22,9,17,0
8,3,46,378,2,31,3,20,256,1176,8,18,2,17,0
7,2,20,290,5,30,8,35,329,2036,8,23,0,11,0
2,2,19,186,2,34,6,28,344,2210,8,18,7,17,0
6,4,33,316,3,27,2,11,319,2111,8,22,1,17,0
3,2,16,165,4,32,6,28,210,2120,8,40,0,17,0
5,2,33,184,2,33,6,21,217,2410,8,15,0,17,1
6,4,33,315,3,27,2,11,222,2402,8,23,6,17,0
6,4,20,111,3,27,2,11,304,2033,8,23,9,17,0
5,2,44,246,2,15,7,21,189,2427,8,59,9,17,0
8,2,24,133,2,30,5,35,346,2407,8,28,9,17,0
7,2,19,216,2,34,7,20,347,2120,8,40,0,17,0
7,2,15,262,2,11,8,37,315,2541,8,23,3,11,0
2,2,17,229,2,23,3,20,346,2123,8,22,9,17,0
2,2,17,169,2,34,7,20,219,2120,8,17,6,17,0
2,2,20,237,2,11,3,28,345,1645,8,28,4,17,0
3,4,33,317,4,10,2,31,312,2503,8,62,6,17,0
5,2,33,329,4,20,6,19,222,1795,8,45,0,17,0
7,2,20,150,5,31,3,12,247,2116,8,61,9,17,0
6,4,33,319,3,27,2,11,113,2117,8,22,9,17,0
8,2,41,287,5,31,3,28,354,2017,8,23,5,17,0
5,2,16,315,4,33,7,20,140,1571,8,39,2,17,0
5,2,29,360,2,16,5,21,184,2416,8,56,0,11,0
3,2,34,337,2,11,4,32,224,2232,8,28,8,11,0
5,2,24,419,2,33,7,21,211,1501,8,56,4,17,0
7,2,17,285,4,31,3,20,347,2113,8,61,0,17,0
7,2,16,442,5,16,5,35,194,2410,8,55,4,17,0
5,2,37,183,2,11,8,37,308,2543,8,28,0,17,0
6,4,33,318,3,27,2,11,250,2113,8,22,1,13,0
5,2,44,207,2,34,5,21,308,2421,8,58,0,15,1
2,2,20,315,2,31,3,20,349,2117,8,23,0,17,1
7,2,20,213,5,32,3,35,349,2119,8,19,5,17,0
5,2,45,243,2,16,5,21,185,2431,8,60,0,11,0
6,4,33,320,3,27,2,11,312,2543,8,23,9,17,0
5,2,44,370,4,31,6,20,143,1561,8,18,0,17,0
7,2,29,294,2,11,3,36,324,2546,8,18,9,17,0
5,2,33,162,4,31,6,19,206,2114,8,39,0,16,0
5,2,12,188,2,31,6,17,177,1906,8,38,0,13,0
3,2,33,410,2,31,6,18,208,2524,8,39,0,16,0
5,2,30,211,2,34,7,17,215,1884,8,55,1,16,1
8,2,29,385,5,30,8,35,325,2409,8,23,0,17,0
5,2,33,470,2,11,8,37,193,2402,8,29,9,17,0
6,4,33,315,3,30,3,13,348,2182,8,22,4,17,0
8,3,31,233,5,30,3,35,353,2111,8,22,5,17,0
5,2,47,247,2,15,5,21,185,2412,5,60,6,17,0
6,4,33,315,3,31,6,19,150,2105,8,40,0,16,1
5,2,26,313,2,15,7,21,194,2414,8,55,2,17,0
5,2,15,410,2,33,7,20,313,1582,8,70,9,17,0
9,2,16,384,2,31,3,20,231,2034,8,54,2,15,0
7,2,17,218,4,31,3,20,319,2117,8,23,0,17,0
8,2,13,328,2,31,3,20,354,2120,8,13,0,15,0
5,2,19,109,2,32,7,18,211,2543,8,39,4,17,0
6,4,32,218,3,10,8,33,313,2038,8,23,3,17,0
3,2,15,327,5,31,3,20,254,2121,8,23,6,17,0
2,2,37,282,2,11,8,37,292,2399,8,29,9,17,0
2,2,25,323,2,34,7,21,223,1554,8,56,8,17,0
8,2,24,114,2,20,8,17,216,1842,8,28,4,17,0
5,3,20,321,2,31,3,20,352,2210,8,13,5,15,0
2,2,20,266,2,11,4,19,344,1526,8,29,0,16,0
4,2,20,159,2,30,2,28,316,2125,8,39,5,17,0
