,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
14875,14.0,17.0,13.0,17.0,2.0,0.0,112.0,0.0,4.0,10.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
14876,14.0,11.0,13.0,15.0,0.0,0.0,98.0,5.0,9.0,11.0,19.0,847.0,9.0,1.0,0.0,0.0,0.0,0.0
14877,11.0,17.0,13.0,17.0,5.0,0.0,206.0,4.0,9.0,10.0,19.0,1050.0,6.0,1.0,1.0,0.0,0.0,0.0
14878,14.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,6.0,11.0,19.0,1244.0,6.0,1.0,1.0,0.0,0.0,0.0
14879,14.0,17.0,13.0,17.0,0.0,0.0,78.0,0.0,9.0,11.0,19.0,1319.0,6.0,1.0,1.0,0.0,0.0,0.0
14880,14.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,0.0,13.0,19.0,1474.0,7.0,1.0,1.0,0.0,0.0,0.0
14881,13.0,17.0,14.0,11.0,0.0,0.0,78.0,0.0,9.0,11.0,19.0,916.0,6.0,1.0,1.0,0.0,0.0,0.0
14882,10.0,17.0,14.0,17.0,0.0,0.0,112.0,0.0,0.0,11.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
14883,14.0,11.0,14.0,15.0,0.0,0.0,94.0,4.0,6.0,13.0,19.0,73.0,9.0,1.0,0.0,0.0,0.0,0.0
14884,10.0,11.0,10.0,15.0,0.0,0.0,98.0,1.0,9.0,11.0,19.0,927.0,6.0,1.0,1.0,0.0,0.0,0.0
14885,15.0,16.0,15.0,16.0,0.0,0.0,218.0,8.0,9.0,11.0,19.0,1123.0,2.0,11.0,0.0,0.0,0.0,0.0
14886,14.0,17.0,13.0,15.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
14887,11.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,0.0,13.0,19.0,1408.0,20.0,1.0,0.0,0.0,0.0,0.0
14888,14.0,17.0,14.0,17.0,9.0,0.0,8.0,0.0,3.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
14889,14.0,11.0,14.0,15.0,2.0,0.0,57.0,0.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,1.0,0.0,100.0
14890,10.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,7.0,11.0,19.0,93.0,6.0,1.0,1.0,0.0,0.0,0.0
14891,14.0,17.0,10.0,17.0,4.0,0.0,17.0,0.0,9.0,11.0,19.0,1185.0,8.0,1.0,0.0,0.0,0.0,0.0
14892,11.0,17.0,14.0,11.0,0.0,0.0,219.0,0.0,0.0,13.0,19.0,822.0,7.0,1.0,1.0,0.0,0.0,0.0
14893,14.0,17.0,13.0,17.0,3.0,0.0,98.0,0.0,5.0,10.0,19.0,847.0,6.0,1.0,1.0,0.0,0.0,0.0
14894,14.0,17.0,14.0,17.0,7.0,0.0,98.0,0.0,4.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
14895,14.0,11.0,13.0,15.0,0.0,0.0,65.0,6.0,8.0,11.0,19.0,739.0,7.0,1.0,1.0,0.0,0.0,0.0
14896,15.0,16.0,16.0,16.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
14897,14.0,11.0,15.0,15.0,0.0,0.0,17.0,0.0,9.0,10.0,19.0,73.0,6.0,1.0,1.0,0.0,0.0,0.0
14898,11.0,17.0,13.0,17.0,4.0,0.0,17.0,7.0,9.0,13.0,19.0,648.0,4.0,5.0,0.0,1.0,0.0,20.0
14899,10.0,15.0,14.0,13.0,0.0,0.0,219.0,3.0,4.0,13.0,19.0,942.0,9.0,1.0,0.0,0.0,0.0,0.0
14900,14.0,17.0,14.0,17.0,0.0,0.0,219.0,0.0,0.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
14901,16.0,17.0,14.0,17.0,4.0,0.0,39.0,9.0,9.0,13.0,19.0,1278.0,2.0,3.0,0.0,0.0,0.0,0.0
14902,10.0,17.0,10.0,17.0,0.0,0.0,98.0,2.0,3.0,13.0,19.0,167.0,7.0,1.0,1.0,0.0,0.0,0.0
14903,11.0,17.0,14.0,17.0,2.0,0.0,168.0,0.0,0.0,13.0,20.0,777.0,4.0,4.0,0.0,0.0,0.0,0.0
14904,10.0,17.0,14.0,11.0,0.0,0.0,98.0,0.0,1.0,11.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
14905,16.0,17.0,15.0,17.0,2.0,879.0,168.0,0.0,0.0,11.0,19.0,998.0,7.0,2.0,0.0,0.0,0.0,0.0
14906,15.0,16.0,16.0,16.0,0.0,879.0,219.0,0.0,0.0,13.0,19.0,1243.0,4.0,3.0,0.0,0.0,0.0,0.0
14907,16.0,17.0,10.0,17.0,4.0,0.0,78.0,1.0,9.0,14.0,19.0,1217.0,9.0,1.0,0.0,0.0,0.0,0.0
14908,15.0,16.0,16.0,16.0,0.0,0.0,219.0,3.0,9.0,13.0,19.0,487.0,7.0,11.0,0.0,0.0,0.0,0.0
14909,11.0,17.0,13.0,17.0,4.0,0.0,98.0,0.0,9.0,10.0,19.0,822.0,6.0,1.0,1.0,0.0,0.0,0.0
14910,14.0,17.0,14.0,11.0,0.0,0.0,137.0,3.0,7.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
14911,15.0,16.0,15.0,16.0,0.0,0.0,98.0,4.0,9.0,11.0,19.0,1348.0,6.0,1.0,1.0,0.0,0.0,0.0
14912,14.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,2.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
14913,14.0,17.0,14.0,17.0,0.0,879.0,168.0,0.0,0.0,13.0,19.0,320.0,15.0,1.0,0.0,0.0,0.0,0.0
14914,16.0,17.0,13.0,17.0,2.0,0.0,63.0,0.0,0.0,11.0,19.0,1424.0,14.0,1.0,0.0,0.0,0.0,0.0
14915,11.0,17.0,13.0,17.0,7.0,0.0,65.0,6.0,0.0,11.0,19.0,327.0,2.0,2.0,0.0,0.0,0.0,0.0
14916,15.0,16.0,15.0,16.0,0.0,0.0,171.0,0.0,0.0,11.0,19.0,1348.0,9.0,8.0,0.0,0.0,0.0,0.0
14917,11.0,17.0,14.0,17.0,5.0,0.0,50.0,0.0,2.0,13.0,19.0,1377.0,8.0,4.0,0.0,0.0,0.0,0.0
14918,14.0,17.0,13.0,17.0,2.0,0.0,169.0,2.0,0.0,11.0,19.0,565.0,7.0,2.0,0.0,0.0,0.0,0.0
14919,14.0,15.0,14.0,10.0,0.0,0.0,44.0,0.0,0.0,13.0,2.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0
14920,11.0,17.0,14.0,17.0,6.0,0.0,27.0,0.0,0.0,13.0,1.0,1403.0,5.0,2.0,0.0,0.0,0.0,0.0
14921,15.0,17.0,13.0,17.0,0.0,0.0,112.0,0.0,4.0,10.0,19.0,1363.0,6.0,1.0,1.0,0.0,0.0,0.0
14922,11.0,17.0,13.0,17.0,0.0,0.0,65.0,6.0,9.0,11.0,19.0,1403.0,7.0,1.0,1.0,0.0,0.0,0.0
14923,10.0,11.0,13.0,11.0,5.0,0.0,195.0,7.0,9.0,10.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
14924,10.0,17.0,10.0,17.0,7.0,0.0,65.0,8.0,9.0,11.0,19.0,927.0,7.0,1.0,1.0,1.0,0.0,100.0
14925,14.0,17.0,15.0,17.0,9.0,0.0,171.0,0.0,6.0,11.0,19.0,739.0,9.0,6.0,0.0,0.0,0.0,0.0
14926,16.0,17.0,10.0,17.0,4.0,2908.0,128.0,0.0,0.0,13.0,19.0,1217.0,5.0,3.0,0.0,0.0,0.0,0.0
14927,16.0,17.0,13.0,17.0,4.0,0.0,56.0,2.0,8.0,11.0,19.0,998.0,6.0,4.0,0.0,0.0,0.0,0.0
14928,14.0,17.0,14.0,11.0,3.0,0.0,98.0,0.0,6.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
14929,14.0,17.0,13.0,17.0,4.0,879.0,131.0,0.0,0.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
14930,10.0,17.0,11.0,17.0,9.0,1712.0,199.0,4.0,8.0,11.0,19.0,619.0,14.0,1.0,0.0,1.0,0.0,100.0
14931,16.0,17.0,13.0,17.0,4.0,0.0,195.0,5.0,9.0,11.0,19.0,928.0,9.0,1.0,0.0,0.0,0.0,0.0
14932,14.0,17.0,13.0,17.0,9.0,0.0,98.0,2.0,9.0,11.0,19.0,739.0,7.0,11.0,0.0,1.0,0.0,100.0
14933,11.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
14934,10.0,17.0,14.0,17.0,5.0,0.0,206.0,0.0,6.0,10.0,19.0,1481.0,7.0,1.0,1.0,0.0,0.0,0.0
14935,13.0,17.0,13.0,17.0,2.0,0.0,98.0,0.0,9.0,10.0,19.0,1300.0,6.0,1.0,1.0,0.0,0.0,0.0
14936,16.0,12.0,14.0,12.0,0.0,0.0,44.0,9.0,8.0,13.0,19.0,1444.0,10.0,1.0,0.0,0.0,0.0,0.0
14937,14.0,17.0,13.0,17.0,9.0,0.0,171.0,0.0,0.0,11.0,16.0,506.0,6.0,1.0,0.0,0.0,0.0,0.0
14938,14.0,17.0,13.0,17.0,9.0,0.0,140.0,1.0,6.0,11.0,19.0,640.0,9.0,3.0,0.0,0.0,0.0,0.0
14939,16.0,17.0,13.0,17.0,5.0,0.0,98.0,0.0,7.0,10.0,19.0,26.0,6.0,1.0,1.0,0.0,0.0,0.0
14940,15.0,16.0,15.0,16.0,0.0,0.0,98.0,0.0,6.0,10.0,19.0,1075.0,6.0,1.0,1.0,0.0,0.0,0.0
14941,16.0,17.0,10.0,17.0,5.0,0.0,171.0,0.0,0.0,13.0,19.0,369.0,9.0,1.0,0.0,0.0,0.0,0.0
14942,10.0,11.0,14.0,12.0,0.0,0.0,98.0,4.0,9.0,10.0,19.0,1481.0,7.0,1.0,1.0,0.0,0.0,0.0
14943,14.0,17.0,13.0,17.0,7.0,0.0,152.0,2.0,8.0,11.0,19.0,565.0,12.0,2.0,0.0,1.0,0.0,100.0
14944,11.0,17.0,14.0,17.0,4.0,0.0,56.0,0.0,2.0,13.0,19.0,1403.0,12.0,1.0,0.0,0.0,0.0,0.0
14945,10.0,17.0,14.0,11.0,0.0,0.0,98.0,0.0,0.0,13.0,19.0,903.0,7.0,1.0,1.0,0.0,0.0,0.0
14946,16.0,17.0,15.0,17.0,5.0,0.0,171.0,0.0,0.0,11.0,16.0,1444.0,12.0,1.0,0.0,0.0,0.0,0.0
14947,16.0,17.0,13.0,17.0,0.0,0.0,109.0,0.0,9.0,11.0,19.0,1088.0,7.0,1.0,1.0,0.0,0.0,0.0
14948,15.0,16.0,15.0,16.0,0.0,0.0,65.0,0.0,0.0,12.0,3.0,928.0,7.0,5.0,0.0,0.0,0.0,0.0
14949,10.0,11.0,14.0,15.0,0.0,0.0,98.0,7.0,0.0,13.0,19.0,903.0,7.0,2.0,0.0,0.0,0.0,0.0
14950,16.0,17.0,13.0,17.0,9.0,0.0,109.0,0.0,0.0,11.0,11.0,998.0,9.0,2.0,0.0,0.0,0.0,0.0
14951,11.0,17.0,13.0,17.0,4.0,1463.0,168.0,0.0,0.0,13.0,19.0,1403.0,7.0,1.0,1.0,0.0,0.0,0.0
14952,11.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0
14953,16.0,11.0,10.0,15.0,0.0,0.0,17.0,4.0,9.0,11.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
14954,11.0,17.0,13.0,17.0,4.0,879.0,168.0,0.0,0.0,11.0,19.0,1050.0,8.0,2.0,0.0,0.0,0.0,0.0
14955,16.0,17.0,14.0,11.0,2.0,0.0,194.0,9.0,9.0,13.0,19.0,859.0,5.0,3.0,0.0,0.0,0.0,0.0
14956,11.0,17.0,15.0,17.0,7.0,26.0,109.0,0.0,3.0,11.0,19.0,327.0,2.0,2.0,0.0,0.0,0.0,0.0
14957,11.0,17.0,14.0,17.0,4.0,215.0,119.0,0.0,0.0,13.0,19.0,1403.0,5.0,3.0,0.0,0.0,0.0,0.0
14958,16.0,17.0,13.0,17.0,0.0,0.0,74.0,4.0,9.0,11.0,19.0,928.0,6.0,1.0,1.0,0.0,0.0,0.0
14959,11.0,17.0,14.0,17.0,2.0,0.0,207.0,5.0,4.0,13.0,19.0,1377.0,8.0,8.0,0.0,0.0,0.0,0.0
14960,11.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
14961,14.0,11.0,14.0,15.0,0.0,0.0,17.0,0.0,9.0,11.0,19.0,778.0,6.0,1.0,1.0,0.0,0.0,0.0
14962,10.0,11.0,10.0,11.0,0.0,2859.0,173.0,0.0,0.0,11.0,19.0,1086.0,7.0,1.0,1.0,0.0,0.0,0.0
14963,14.0,17.0,13.0,17.0,7.0,0.0,112.0,0.0,4.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
14964,11.0,17.0,14.0,17.0,9.0,0.0,98.0,6.0,9.0,11.0,19.0,1408.0,6.0,1.0,1.0,0.0,0.0,0.0
14965,16.0,11.0,13.0,11.0,0.0,0.0,157.0,0.0,9.0,10.0,19.0,1391.0,6.0,1.0,1.0,0.0,0.0,0.0
14966,16.0,17.0,13.0,17.0,4.0,1272.0,157.0,0.0,9.0,11.0,19.0,1291.0,7.0,1.0,1.0,0.0,0.0,0.0
14967,16.0,17.0,11.0,17.0,3.0,0.0,78.0,6.0,9.0,11.0,19.0,197.0,6.0,1.0,1.0,0.0,0.0,0.0
14968,14.0,17.0,14.0,11.0,0.0,1344.0,168.0,0.0,3.0,10.0,19.0,1277.0,7.0,1.0,1.0,0.0,0.0,0.0
14969,16.0,17.0,10.0,17.0,5.0,0.0,78.0,0.0,9.0,11.0,19.0,1217.0,6.0,1.0,1.0,0.0,0.0,0.0
14970,14.0,17.0,14.0,17.0,2.0,0.0,57.0,0.0,3.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
14971,11.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,7.0,11.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
14972,15.0,16.0,16.0,16.0,0.0,0.0,168.0,0.0,9.0,11.0,19.0,1348.0,6.0,1.0,1.0,0.0,0.0,0.0
14973,16.0,15.0,13.0,10.0,0.0,744.0,114.0,3.0,9.0,11.0,19.0,1424.0,18.0,1.0,0.0,0.0,0.0,0.0
14974,11.0,17.0,13.0,17.0,8.0,0.0,65.0,0.0,0.0,11.0,3.0,1408.0,11.0,1.0,0.0,0.0,0.0,0.0
14975,11.0,17.0,13.0,17.0,4.0,0.0,94.0,1.0,6.0,11.0,19.0,327.0,9.0,1.0,0.0,0.0,0.0,0.0
14976,15.0,17.0,12.0,17.0,5.0,0.0,195.0,0.0,6.0,13.0,19.0,1156.0,1.0,7.0,0.0,0.0,0.0,0.0
14977,15.0,17.0,15.0,17.0,4.0,0.0,98.0,0.0,4.0,11.0,19.0,1332.0,6.0,1.0,1.0,0.0,0.0,0.0
14978,14.0,11.0,14.0,15.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
14979,11.0,17.0,13.0,11.0,0.0,0.0,206.0,4.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
14980,11.0,11.0,14.0,15.0,0.0,0.0,108.0,3.0,5.0,13.0,19.0,620.0,9.0,1.0,0.0,0.0,0.0,0.0
14981,14.0,17.0,14.0,17.0,4.0,0.0,206.0,0.0,0.0,10.0,19.0,1277.0,11.0,3.0,0.0,0.0,0.0,0.0
14982,11.0,17.0,14.0,17.0,4.0,0.0,98.0,0.0,3.0,13.0,19.0,620.0,7.0,1.0,1.0,0.0,0.0,0.0
14983,11.0,17.0,13.0,17.0,5.0,0.0,50.0,9.0,9.0,11.0,19.0,1377.0,6.0,14.0,0.0,0.0,0.0,0.0
14984,10.0,17.0,13.0,17.0,3.0,0.0,116.0,0.0,0.0,13.0,19.0,903.0,2.0,4.0,0.0,0.0,0.0,0.0
14985,16.0,17.0,11.0,17.0,4.0,0.0,7.0,0.0,0.0,11.0,19.0,1123.0,9.0,2.0,0.0,0.0,0.0,0.0
14986,15.0,16.0,16.0,16.0,0.0,0.0,50.0,0.0,0.0,13.0,19.0,1123.0,6.0,2.0,0.0,0.0,0.0,0.0
14987,14.0,17.0,14.0,17.0,3.0,0.0,98.0,0.0,4.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
14988,16.0,17.0,14.0,17.0,2.0,2647.0,199.0,2.0,9.0,13.0,19.0,1444.0,4.0,4.0,0.0,0.0,0.0,0.0
14989,14.0,17.0,13.0,17.0,2.0,0.0,171.0,0.0,0.0,13.0,19.0,565.0,2.0,2.0,0.0,0.0,0.0,0.0
14990,16.0,17.0,11.0,17.0,2.0,0.0,104.0,3.0,4.0,11.0,19.0,1075.0,7.0,1.0,1.0,0.0,0.0,0.0
14991,14.0,17.0,13.0,17.0,7.0,0.0,78.0,0.0,7.0,12.0,19.0,73.0,6.0,1.0,1.0,0.0,0.0,0.0
14992,16.0,15.0,13.0,15.0,0.0,0.0,98.0,4.0,9.0,10.0,19.0,897.0,6.0,1.0,1.0,0.0,0.0,0.0
14993,10.0,17.0,14.0,11.0,0.0,0.0,112.0,0.0,9.0,11.0,19.0,990.0,6.0,1.0,1.0,0.0,0.0,0.0
14994,10.0,15.0,10.0,15.0,0.0,0.0,50.0,9.0,9.0,13.0,19.0,1475.0,7.0,6.0,0.0,0.0,0.0,0.0
14995,15.0,16.0,15.0,16.0,0.0,0.0,206.0,1.0,0.0,13.0,19.0,1123.0,10.0,1.0,0.0,0.0,0.0,0.0
14996,16.0,17.0,10.0,17.0,0.0,0.0,78.0,0.0,9.0,10.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
14997,14.0,17.0,15.0,17.0,4.0,0.0,140.0,0.0,0.0,11.0,19.0,1277.0,4.0,4.0,0.0,0.0,0.0,0.0
14998,14.0,17.0,10.0,17.0,5.0,0.0,171.0,0.0,0.0,13.0,19.0,1362.0,19.0,1.0,0.0,0.0,0.0,0.0
14999,16.0,17.0,14.0,17.0,4.0,0.0,219.0,8.0,9.0,13.0,19.0,1424.0,9.0,2.0,0.0,0.0,0.0,0.0
15000,13.0,17.0,14.0,17.0,2.0,0.0,112.0,2.0,9.0,13.0,19.0,1300.0,7.0,1.0,1.0,0.0,0.0,0.0
15001,14.0,11.0,10.0,15.0,0.0,0.0,98.0,0.0,9.0,13.0,19.0,1482.0,9.0,1.0,0.0,0.0,0.0,0.0
15002,16.0,17.0,13.0,17.0,5.0,0.0,195.0,0.0,0.0,11.0,19.0,26.0,2.0,3.0,0.0,0.0,0.0,0.0
15003,14.0,17.0,13.0,17.0,8.0,0.0,50.0,9.0,9.0,11.0,19.0,565.0,10.0,3.0,0.0,0.0,0.0,0.0
15004,16.0,17.0,14.0,17.0,4.0,0.0,39.0,9.0,9.0,13.0,19.0,1391.0,5.0,3.0,0.0,0.0,0.0,0.0
15005,15.0,16.0,16.0,16.0,0.0,2779.0,199.0,0.0,2.0,13.0,19.0,1292.0,7.0,1.0,1.0,0.0,0.0,0.0
15006,16.0,17.0,14.0,17.0,2.0,0.0,78.0,0.0,7.0,11.0,19.0,1347.0,6.0,1.0,1.0,0.0,0.0,0.0
15007,15.0,16.0,16.0,16.0,0.0,0.0,168.0,0.0,3.0,13.0,19.0,487.0,11.0,1.0,0.0,0.0,0.0,0.0
15008,10.0,17.0,11.0,17.0,5.0,835.0,15.0,9.0,9.0,11.0,19.0,619.0,9.0,1.0,0.0,0.0,0.0,0.0
15009,16.0,11.0,14.0,15.0,0.0,0.0,114.0,9.0,9.0,13.0,19.0,1391.0,20.0,1.0,0.0,0.0,0.0,0.0
15010,16.0,17.0,13.0,17.0,9.0,0.0,216.0,0.0,0.0,11.0,11.0,998.0,3.0,2.0,0.0,0.0,0.0,0.0
15011,14.0,17.0,13.0,17.0,4.0,0.0,112.0,0.0,8.0,10.0,19.0,847.0,6.0,1.0,1.0,0.0,0.0,0.0
15012,11.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0
15013,14.0,17.0,13.0,15.0,0.0,0.0,98.0,2.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
15014,14.0,17.0,13.0,17.0,2.0,0.0,176.0,8.0,9.0,11.0,19.0,565.0,8.0,4.0,0.0,0.0,0.0,0.0
15015,14.0,17.0,13.0,17.0,7.0,0.0,98.0,2.0,9.0,10.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
15016,10.0,17.0,11.0,17.0,9.0,0.0,171.0,0.0,0.0,13.0,19.0,1243.0,2.0,9.0,0.0,1.0,0.0,100.0
15017,16.0,11.0,13.0,11.0,2.0,1410.0,8.0,4.0,4.0,13.0,19.0,928.0,2.0,3.0,0.0,0.0,0.0,0.0
15018,15.0,16.0,16.0,16.0,0.0,0.0,57.0,0.0,8.0,11.0,19.0,197.0,6.0,1.0,1.0,0.0,0.0,0.0
15019,15.0,16.0,16.0,16.0,0.0,0.0,112.0,0.0,9.0,11.0,19.0,1089.0,6.0,1.0,1.0,0.0,0.0,0.0
15020,16.0,17.0,14.0,11.0,0.0,0.0,137.0,7.0,9.0,13.0,19.0,1278.0,7.0,1.0,1.0,0.0,0.0,0.0
15021,10.0,17.0,14.0,17.0,4.0,0.0,112.0,2.0,9.0,11.0,19.0,903.0,6.0,1.0,1.0,0.0,0.0,0.0
15022,14.0,17.0,13.0,17.0,4.0,0.0,98.0,1.0,9.0,10.0,19.0,320.0,6.0,1.0,1.0,0.0,0.0,0.0
15023,11.0,17.0,13.0,17.0,3.0,0.0,216.0,0.0,0.0,13.0,19.0,327.0,9.0,1.0,0.0,1.0,0.0,100.0
15024,11.0,17.0,14.0,17.0,2.0,0.0,57.0,0.0,0.0,13.0,19.0,327.0,2.0,4.0,0.0,0.0,0.0,0.0
15025,10.0,17.0,13.0,17.0,4.0,0.0,171.0,0.0,0.0,11.0,16.0,705.0,11.0,3.0,0.0,0.0,0.0,0.0
15026,11.0,17.0,13.0,17.0,5.0,0.0,27.0,0.0,0.0,11.0,19.0,1408.0,8.0,1.0,0.0,0.0,0.0,0.0
15027,10.0,17.0,14.0,11.0,2.0,0.0,27.0,4.0,6.0,13.0,19.0,1025.0,9.0,1.0,0.0,0.0,0.0,0.0
15028,14.0,17.0,14.0,17.0,9.0,0.0,27.0,0.0,0.0,13.0,1.0,739.0,2.0,2.0,0.0,0.0,0.0,0.0
15029,16.0,17.0,14.0,11.0,1.0,0.0,199.0,3.0,1.0,13.0,19.0,998.0,10.0,6.0,0.0,0.0,0.0,0.0
15030,14.0,17.0,14.0,17.0,4.0,0.0,65.0,9.0,9.0,13.0,19.0,1319.0,18.0,1.0,0.0,0.0,0.0,0.0
15031,16.0,17.0,14.0,17.0,9.0,0.0,100.0,0.0,0.0,13.0,16.0,928.0,3.0,2.0,0.0,0.0,0.0,0.0
15032,16.0,17.0,14.0,17.0,8.0,0.0,171.0,0.0,0.0,13.0,19.0,998.0,9.0,2.0,0.0,0.0,0.0,0.0
15033,14.0,17.0,13.0,17.0,0.0,0.0,108.0,4.0,8.0,11.0,19.0,591.0,9.0,1.0,0.0,0.0,0.0,0.0
15034,16.0,11.0,13.0,12.0,0.0,2859.0,199.0,0.0,7.0,11.0,19.0,998.0,7.0,1.0,1.0,0.0,0.0,0.0
15035,15.0,16.0,16.0,16.0,0.0,0.0,98.0,6.0,9.0,11.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
15036,14.0,17.0,13.0,17.0,6.0,0.0,195.0,0.0,2.0,11.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
15037,16.0,17.0,10.0,17.0,0.0,0.0,171.0,0.0,0.0,11.0,19.0,1217.0,6.0,1.0,1.0,0.0,0.0,0.0
15038,11.0,17.0,13.0,17.0,4.0,0.0,98.0,0.0,7.0,11.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
15039,14.0,17.0,13.0,17.0,7.0,0.0,86.0,9.0,9.0,12.0,19.0,1277.0,1.0,2.0,0.0,0.0,0.0,0.0
15040,11.0,11.0,13.0,10.0,0.0,0.0,17.0,0.0,9.0,11.0,19.0,822.0,6.0,1.0,1.0,0.0,0.0,0.0
15041,15.0,16.0,17.0,16.0,0.0,0.0,109.0,0.0,0.0,11.0,19.0,1348.0,7.0,1.0,1.0,0.0,0.0,0.0
15042,11.0,17.0,13.0,17.0,3.0,0.0,39.0,0.0,0.0,11.0,19.0,327.0,19.0,1.0,0.0,0.0,0.0,0.0
15043,11.0,17.0,13.0,17.0,5.0,0.0,98.0,0.0,9.0,10.0,19.0,237.0,6.0,1.0,1.0,0.0,0.0,0.0
15044,14.0,11.0,13.0,15.0,0.0,0.0,112.0,0.0,9.0,10.0,19.0,1105.0,6.0,1.0,1.0,0.0,0.0,0.0
15045,14.0,17.0,14.0,17.0,6.0,0.0,39.0,0.0,0.0,13.0,19.0,1361.0,2.0,4.0,0.0,0.0,0.0,0.0
15046,15.0,16.0,15.0,16.0,0.0,0.0,179.0,0.0,9.0,10.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
15047,14.0,11.0,15.0,15.0,2.0,0.0,39.0,8.0,9.0,11.0,19.0,1194.0,14.0,1.0,0.0,0.0,0.0,0.0
15048,11.0,17.0,14.0,15.0,0.0,0.0,112.0,1.0,9.0,11.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
15049,11.0,17.0,14.0,17.0,6.0,0.0,171.0,0.0,0.0,13.0,19.0,1377.0,20.0,1.0,0.0,1.0,0.0,20.0
15050,10.0,17.0,14.0,17.0,4.0,0.0,94.0,2.0,9.0,13.0,19.0,842.0,7.0,2.0,0.0,0.0,0.0,0.0
15051,14.0,17.0,13.0,17.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
15052,16.0,17.0,13.0,11.0,1.0,0.0,98.0,1.0,9.0,11.0,19.0,1444.0,6.0,1.0,1.0,0.0,0.0,0.0
15053,11.0,17.0,13.0,11.0,0.0,0.0,10.0,0.0,9.0,10.0,19.0,620.0,6.0,1.0,1.0,0.0,0.0,0.0
15054,11.0,17.0,14.0,17.0,2.0,0.0,168.0,1.0,2.0,13.0,19.0,327.0,11.0,1.0,0.0,0.0,0.0,0.0
15055,14.0,17.0,13.0,17.0,6.0,0.0,195.0,1.0,7.0,11.0,19.0,506.0,6.0,1.0,1.0,0.0,0.0,0.0
15056,15.0,16.0,15.0,16.0,0.0,1674.0,168.0,0.0,7.0,11.0,19.0,619.0,4.0,6.0,0.0,0.0,0.0,0.0
15057,11.0,17.0,13.0,11.0,0.0,1408.0,112.0,5.0,4.0,13.0,19.0,1403.0,17.0,1.0,0.0,0.0,0.0,0.0
