u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,pro,cillabel
16,17,14,15,0,2412,154,9,9,13,19,1163,1,3,0,0,0,0
14,17,14,11,8,1769,198,0,0,13,19,863,7,1,0,0,0,0
14,16,14,13,0,1,10,0,9,12,19,912,14,1,0,0,0,0
15,15,15,10,0,2203,170,2,9,11,19,291,7,1,1,0,0,0
15,17,15,11,3,-1,76,9,5,13,19,336,14,3,0,0,0,0
14,11,14,15,0,883,111,0,9,13,19,1188,7,1,1,0,0,0
14,17,14,17,2,4,12,9,8,11,19,225,2,5,0,0,0,0
14,17,10,15,0,1,109,0,9,14,19,841,7,1,1,0,0,0
14,17,10,17,2,2094,11,3,2,11,19,606,7,1,1,0,0,0
15,16,15,16,0,3,219,4,0,13,19,312,2,2,0,0,78,0
14,17,15,17,0,976,168,0,2,11,19,553,7,1,1,0,0,0
13,15,13,12,0,2,16,0,9,10,19,675,6,1,1,0,0,0
11,17,15,17,4,9,218,0,0,11,19,1386,11,11,0,0,0,0
15,17,14,11,3,-3,78,0,0,13,19,357,2,3,0,0,0,0
16,17,13,17,3,2601,197,1,8,11,19,1459,5,2,0,0,0,0
15,16,15,16,0,1,26,1,9,10,19,218,6,1,1,0,0,0
14,17,10,11,0,859,169,0,9,14,19,616,7,1,1,0,0,0
14,17,14,15,0,0,117,6,9,13,19,1145,1,1,0,0,0,0
10,17,13,11,0,4,105,4,9,11,19,979,6,2,1,1,72,1
14,17,13,11,0,2271,19,5,9,11,19,792,6,1,1,0,0,0
16,15,14,15,3,3539,198,9,5,13,19,327,5,2,0,0,0,0
15,16,14,16,0,0,174,0,0,13,19,297,7,1,1,0,0,0
11,17,14,17,2,2801,201,6,1,13,19,1162,7,5,0,0,0,0
10,11,14,15,0,2,108,0,8,10,19,225,6,1,0,0,0,0
10,11,13,13,0,-7,112,4,9,11,19,191,14,1,0,0,0,0
14,11,14,15,0,-5,108,6,9,12,19,1170,6,1,1,0,0,0
10,17,16,17,4,1074,178,0,6,11,19,259,7,1,1,1,41,0
14,17,10,17,2,1774,216,0,8,13,19,1246,7,1,0,0,0,0
11,17,16,17,5,-2,60,0,0,11,16,1143,1,2,0,1,101,0
15,16,15,16,0,-2,168,0,9,10,19,256,6,1,1,0,0,0
10,11,15,15,0,819,111,1,9,11,19,198,9,1,0,0,0,0
15,17,15,17,7,-1,102,0,0,10,11,814,2,2,0,1,100,0
15,16,15,16,0,-5,43,1,6,12,19,366,2,2,0,0,0,0
13,17,16,15,0,1078,174,0,5,11,19,1374,7,1,1,0,0,0
16,11,15,11,0,2,31,1,9,11,19,690,6,1,1,0,0,0
15,16,14,16,0,-2,45,9,0,13,19,312,9,1,0,0,0,0
15,16,15,12,0,981,169,0,8,13,19,326,7,1,1,0,0,0
14,17,13,15,2,-1,163,6,9,10,19,1178,8,1,0,0,0,0
14,17,14,17,2,-1,47,6,1,13,19,1192,2,1,0,0,0,0
14,17,14,17,5,4,100,0,0,13,16,999,3,2,0,0,0,0
14,17,10,17,2,0,148,0,0,11,19,528,11,1,0,0,0,0
11,17,15,17,0,1032,171,0,8,11,19,1416,7,1,1,0,0,0
14,17,14,17,2,1,225,0,0,13,16,1127,2,1,0,0,0,0
16,11,15,13,0,0,41,0,0,12,2,238,0,2,0,0,42,0
11,17,13,11,0,8,18,0,9,11,19,776,6,1,1,0,0,0
15,16,14,16,0,-3,47,9,9,13,19,284,2,7,0,0,0,0
14,17,15,17,7,-8,48,0,8,13,19,658,1,16,0,0,0,0
11,15,13,11,0,0,167,0,9,10,19,1097,6,1,1,0,0,0
15,16,15,16,0,-1,44,0,4,14,19,295,2,1,0,0,0,0
14,17,14,17,2,1,97,0,4,12,19,1223,6,1,1,0,0,0
10,12,13,13,0,11,20,9,9,10,19,1363,6,1,1,0,0,0
10,17,15,11,0,909,174,0,9,11,19,727,6,1,1,0,0,0
10,17,13,13,6,-6,6,9,9,10,19,516,-1,1,0,0,0,0
15,16,15,16,7,-5,98,1,5,13,19,390,2,7,0,0,0,0
11,17,10,17,6,1043,170,0,0,11,19,1368,7,1,1,0,0,0
14,17,10,12,0,866,167,0,6,12,19,1205,6,1,1,0,0,0
14,17,13,17,2,1,14,0,6,11,19,599,6,1,0,0,0,0
10,11,13,13,0,2427,156,9,9,11,19,889,9,1,0,0,0,0
15,17,15,17,4,-2,96,0,6,10,19,427,6,1,1,0,0,0
14,17,14,15,2,1015,222,6,1,13,19,1187,7,1,1,0,0,0
15,16,15,16,0,0,98,0,5,10,16,575,6,1,1,0,0,0
14,17,14,17,3,2766,210,6,9,13,19,1,5,3,0,0,0,0
10,17,15,17,2,0,44,0,3,12,16,1097,1,9,0,0,0,0
10,17,15,11,0,2756,171,9,9,11,19,1384,7,1,1,0,0,0
14,17,14,11,0,0,110,0,9,11,19,772,6,1,1,0,0,0
14,17,13,17,5,2,204,0,0,13,19,862,2,4,0,0,0,0
11,17,13,17,5,0,57,0,4,11,19,591,1,2,0,0,0,0
14,17,10,17,2,9,218,0,2,13,19,577,7,8,0,0,0,0
14,17,13,17,7,-3,45,0,0,13,11,840,2,9,0,0,0,0
14,17,10,17,2,806,169,3,8,11,19,749,11,1,0,0,0,0
10,11,13,13,0,-3,31,7,9,11,19,683,15,2,0,0,0,0
13,17,15,17,7,-4,54,0,0,11,11,852,2,1,0,0,0,0
14,15,14,15,7,5,221,6,1,13,19,1222,7,1,0,0,0,0
14,17,15,11,0,-2,169,0,9,10,11,759,6,1,1,0,0,0
15,16,15,16,0,876,169,1,3,11,19,840,6,1,1,0,0,0
15,16,14,16,0,-7,101,0,0,13,2,844,3,1,0,0,0,0
16,17,13,11,3,-251,68,1,9,11,19,913,3,2,0,0,0,0
14,17,13,11,2,0,17,8,9,10,19,785,14,1,1,0,0,0
14,17,10,17,2,-3,109,0,9,10,19,641,6,1,1,0,0,0
14,17,13,17,4,-10,23,2,9,11,19,816,6,1,1,0,0,0
11,17,10,17,8,1140,168,0,6,13,19,1472,7,1,1,0,0,0
11,17,14,17,0,4,115,0,2,10,19,1393,7,1,1,0,0,0
14,11,17,11,0,-7,10,6,9,10,19,1163,6,1,1,0,0,1
11,17,13,13,3,2740,70,4,9,13,19,1405,9,1,0,0,0,0
11,17,15,17,2,3625,62,0,9,11,19,1395,7,1,1,0,0,0
14,17,14,17,5,-1,217,0,0,13,3,825,2,10,0,0,0,0
14,17,13,17,2,2196,163,9,2,12,19,501,19,8,0,0,0,0
14,11,14,15,0,-1,108,0,3,13,19,1233,7,1,1,0,0,0
16,15,14,13,0,-2,218,0,9,10,19,279,6,1,1,0,0,0
14,17,14,17,8,1964,222,6,1,13,19,826,7,8,0,0,0,0
14,17,14,17,2,2589,223,6,2,13,19,1111,5,4,0,0,0,0
11,17,11,17,5,1081,173,0,4,11,19,1408,7,1,0,0,0,0
16,17,13,17,3,-4,194,9,3,13,19,399,3,5,0,0,0,0
10,17,15,11,0,-4,17,0,9,10,19,1385,6,1,1,0,0,0
16,17,14,15,2,3298,168,4,0,13,19,168,11,20,0,1,41,0
15,16,14,16,0,-5,174,0,0,13,19,870,10,1,0,0,0,0
14,11,14,11,0,-3,97,5,9,10,19,599,6,1,1,0,0,0
10,11,13,11,0,855,172,4,9,11,19,1336,6,1,1,0,0,0
16,15,14,15,0,6,84,4,9,14,19,47,7,1,1,1,21,0
14,17,14,11,0,2,116,6,9,12,19,1201,14,1,0,0,0,0
15,16,15,16,0,-1,100,0,0,14,19,238,2,1,0,0,0,0
14,17,14,17,3,-6,204,9,9,13,19,583,1,3,0,0,0,0
15,16,15,16,0,-1,77,0,0,10,11,435,6,1,0,0,0,0
14,17,13,17,2,-2,152,2,8,11,19,622,9,3,0,0,0,0
14,17,14,17,0,0,191,0,0,12,2,1232,14,1,0,0,0,0
14,11,14,15,3,2794,216,6,7,13,19,280,2,2,0,0,0,0
14,17,14,17,2,0,136,6,6,11,2,1180,2,4,0,0,0,0
14,12,13,11,0,2,6,6,9,13,19,588,7,11,1,0,0,0
14,17,16,11,0,2,99,4,9,10,19,1098,13,1,0,0,0,0
10,17,13,11,4,2442,213,7,9,11,19,1380,15,1,0,0,0,0
15,16,15,11,0,1,217,5,9,13,19,327,11,18,0,0,0,0
11,17,13,17,5,5,99,0,0,11,11,70,10,12,0,0,0,0
14,17,15,11,0,3,171,0,9,11,19,783,6,1,1,0,0,0
16,11,14,15,3,-7,138,6,9,13,19,292,3,4,0,0,0,0
14,15,14,17,2,1,224,4,1,12,19,1144,13,1,0,0,0,0
14,17,13,17,2,3196,203,7,8,13,19,366,7,3,0,0,0,0
14,17,13,11,0,-1,110,0,6,10,19,780,6,1,1,0,0,0
16,17,16,17,2,3,224,0,9,10,19,791,14,1,0,1,21,0
10,17,15,11,0,2753,116,4,9,11,19,933,7,1,1,0,0,0
14,17,13,11,2,2214,23,8,9,11,19,754,15,1,1,0,0,0
11,17,10,17,0,0,170,0,6,14,19,1423,6,1,1,0,0,0
14,17,10,17,2,3,9,1,2,11,19,838,6,1,1,0,0,0
15,16,15,16,0,5,99,1,9,10,19,249,6,1,1,0,0,0
16,17,13,17,5,11,172,0,0,13,19,1069,2,2,0,0,0,0
14,15,14,15,3,4,219,6,9,13,19,1235,5,7,0,0,0,0
10,17,15,11,4,-4,174,0,9,10,19,849,6,1,1,0,0,0
15,15,14,12,6,953,218,0,0,13,19,853,7,1,1,0,0,0
16,15,14,15,0,2,221,4,9,13,19,396,7,3,0,0,0,0
14,17,13,17,5,11,99,3,2,10,19,103,0,2,0,0,0,0
11,17,14,11,0,-2,168,0,9,14,19,1157,6,1,1,0,0,0
14,17,14,17,9,1,175,0,0,13,16,1049,2,1,0,0,0,0
16,11,14,10,0,2449,198,4,9,13,19,169,2,2,0,1,41,0
14,17,14,17,8,2,226,0,0,13,16,814,11,11,0,0,0,0
16,17,16,17,7,4,174,0,0,11,19,337,2,2,0,0,0,0
14,15,15,11,0,-2,97,0,5,10,19,309,6,1,1,0,0,0
16,13,15,15,0,973,169,0,0,11,19,243,7,1,1,0,0,0
16,11,13,10,4,1846,192,9,9,11,19,354,3,2,0,0,0,0
14,17,15,17,9,1025,168,0,6,13,19,880,7,1,1,0,0,0
11,13,15,11,0,920,169,0,9,11,19,813,6,1,1,0,0,0
16,15,14,15,0,970,227,4,9,13,19,110,7,1,1,1,21,1
14,11,13,15,0,2,155,6,9,14,19,1190,8,1,0,0,0,0
14,17,13,17,2,1,15,0,6,12,19,588,10,1,0,0,0,0
10,17,13,11,0,-4,115,6,9,11,19,717,6,1,1,0,0,0
16,17,14,17,7,4,104,4,0,13,19,75,2,2,0,1,77,0
14,17,10,17,3,2387,143,6,1,12,19,600,15,1,0,0,0,0
16,11,14,11,0,886,220,0,0,13,19,221,7,1,0,0,0,0
11,17,13,17,4,2893,208,4,8,11,19,1339,2,1,0,0,0,0
15,16,15,16,0,0,99,1,6,11,19,185,6,1,1,1,70,0
16,17,14,17,5,-3,220,0,0,13,19,25,5,22,0,0,0,0
14,17,15,10,2,1290,170,0,9,11,19,734,7,1,1,0,0,0
11,17,13,17,5,1736,173,0,0,11,19,1491,5,23,0,0,0,0
14,17,15,17,9,1,169,0,0,13,19,635,7,1,1,0,0,0
11,17,14,17,9,-4,170,0,0,13,19,192,2,3,0,0,0,0
14,17,13,17,3,-13,20,7,9,11,19,574,1,3,0,0,0,0
16,15,14,15,0,863,220,4,6,13,19,207,7,1,0,0,0,0
15,16,14,16,8,-5,77,0,0,13,19,424,11,5,0,0,0,0
16,11,15,13,0,1,43,6,9,13,19,233,2,2,0,0,0,0
14,17,10,17,1,1018,170,6,0,13,19,839,7,1,1,0,0,0
14,11,14,15,0,1,114,4,9,10,19,173,13,1,1,0,0,0
15,17,15,11,0,804,169,0,0,11,11,215,6,1,1,1,0,0
11,17,13,11,0,-1,118,4,9,10,19,740,6,1,1,0,0,0
14,17,10,17,2,-1,196,6,9,12,19,615,2,11,0,0,0,0
14,17,10,17,2,1,111,0,0,12,11,577,11,1,0,0,0,0
14,17,13,17,2,804,171,0,0,13,19,559,10,1,0,0,0,0
14,11,14,15,0,1,108,0,9,14,19,1207,6,1,1,0,0,0
14,17,13,17,8,876,198,3,2,13,19,1096,7,1,1,0,0,0
14,17,13,17,4,774,193,1,9,11,19,360,19,1,0,0,0,0
11,17,15,11,0,0,98,0,9,10,19,791,6,1,1,0,0,0
14,17,10,17,2,3,99,8,3,11,19,1372,6,1,1,0,0,0
14,17,10,11,0,-1,213,0,9,10,19,762,6,1,1,0,0,0
15,16,15,16,7,-7,98,0,0,14,19,336,2,8,0,0,0,0
14,17,15,17,7,-4,171,0,0,12,11,841,10,1,0,1,0,0
10,11,13,13,0,1,114,1,9,11,19,141,14,1,0,0,0,0
16,17,15,17,4,1378,170,0,6,11,19,1461,6,1,1,0,0,0
14,15,14,15,0,4,217,6,9,13,19,1274,7,1,1,0,0,0
10,17,15,13,3,-6,197,1,9,11,19,320,9,1,0,0,0,0
14,17,11,17,2,-2,19,0,0,11,16,550,2,1,0,0,0,1
16,17,15,17,5,-1,85,0,0,11,19,302,2,5,0,0,0,0
14,17,13,17,2,3135,61,0,1,11,19,1087,7,1,1,0,0,0
16,15,14,15,0,24,224,4,9,13,19,986,7,1,1,1,21,0
10,11,15,13,0,2774,171,9,6,11,19,563,7,1,1,0,0,0
14,17,10,17,2,-3,8,0,9,10,19,607,6,1,1,0,0,0
14,17,13,17,2,1,99,3,9,11,11,533,2,1,0,0,0,0
14,17,13,17,3,2690,198,9,8,13,19,1410,5,4,0,0,0,0
14,17,10,17,2,4,107,0,9,10,11,1269,6,1,1,0,0,0
16,17,15,13,0,1,46,9,9,10,2,262,1,2,0,0,74,0
15,17,15,17,7,15,170,0,0,13,19,880,7,1,0,0,0,0
16,11,13,13,0,2794,176,4,9,13,19,162,16,2,0,0,0,0
14,17,10,17,2,-1,106,0,6,14,19,636,6,1,1,0,0,0
16,11,13,15,0,2337,203,4,9,13,19,183,9,3,0,0,0,0
14,17,14,17,7,4,170,0,0,13,16,821,11,15,0,0,0,0
14,17,10,11,2,-2,107,5,9,10,19,619,6,1,1,0,0,0
15,16,15,16,0,-6,172,0,6,12,19,201,6,1,1,1,21,0
16,11,14,13,0,62,134,4,9,13,19,280,9,3,0,0,0,0
14,17,10,11,2,-4,13,8,9,10,19,1210,6,1,1,0,0,0
10,15,15,16,0,-7,168,9,9,10,19,262,6,1,1,0,0,0
15,16,15,16,0,1,169,0,6,10,19,362,6,1,1,0,0,0
16,11,16,13,3,2,201,9,9,13,19,360,9,2,0,0,0,0
14,17,14,17,2,3,218,0,0,13,11,861,11,1,0,0,0,0
14,17,14,11,6,834,168,0,9,11,19,1389,2,1,0,0,0,0
14,17,14,17,6,4,227,0,0,13,16,1223,11,1,0,0,0,0
11,17,14,15,0,-3,103,4,0,13,19,935,1,2,0,1,75,0
15,16,15,16,0,-2,171,1,3,13,19,858,6,1,1,0,0,0
11,17,13,17,2,873,170,0,6,10,19,1432,6,1,1,0,0,0
11,15,14,11,0,11,175,0,9,13,19,101,6,1,1,1,21,0
14,17,13,17,5,1961,170,0,0,13,19,548,5,9,0,0,0,0
10,15,15,12,0,8,174,4,9,10,19,218,7,1,1,0,0,0
16,17,16,17,7,1932,177,0,0,13,19,145,10,2,0,1,100,0
16,17,15,17,7,-5,149,0,0,13,19,446,2,10,0,0,0,0
14,17,14,17,8,2118,78,3,8,13,19,604,7,3,0,0,0,0
11,17,16,17,5,10,173,0,0,11,3,898,5,2,0,0,0,0
10,15,15,12,0,1042,172,0,6,11,19,223,7,1,1,0,0,0
16,11,13,12,0,0,22,4,9,11,19,1328,6,1,1,0,0,0
16,17,13,17,5,11,171,3,0,11,19,171,2,2,0,0,0,0
14,11,15,10,0,-2,9,5,9,10,19,249,6,1,1,0,0,0
16,17,13,11,1,917,167,4,9,13,19,977,18,1,0,0,0,0
14,17,13,13,2,2153,112,2,9,11,19,798,9,1,0,0,0,0
11,17,13,17,2,1271,75,7,8,13,19,474,7,3,1,0,0,0
14,17,14,17,2,3,165,6,9,13,19,1203,14,5,0,0,0,0
11,17,16,17,7,-4,100,0,4,10,16,1043,6,1,1,1,21,0
10,15,13,12,0,927,169,6,9,13,19,283,7,1,1,0,0,0
16,15,14,15,0,1,227,0,0,13,2,67,2,2,0,1,20,1
14,17,14,11,2,-6,168,6,9,13,19,1249,9,1,0,0,0,0
14,17,10,11,6,-2,165,0,9,10,19,78,6,1,1,0,0,0
15,16,15,16,0,-3,97,1,9,10,19,236,6,1,1,0,0,0
16,11,13,15,3,1831,44,8,9,11,19,264,9,3,0,0,0,0
10,17,15,17,4,5,169,0,6,11,19,884,6,1,1,0,0,0
14,17,14,17,3,-4,47,6,9,13,19,1182,1,8,0,0,0,0
16,17,13,11,0,6,176,4,9,11,19,1395,6,1,1,0,0,0
10,11,15,16,0,2,12,0,9,10,19,763,6,1,1,0,0,0
14,17,14,15,0,0,58,5,0,13,11,839,8,1,0,0,0,0
16,11,14,15,0,1,54,6,9,13,19,1177,2,1,0,0,0,0
11,17,14,15,8,1990,180,0,0,13,19,766,7,2,0,1,42,0
16,17,16,17,7,1,201,0,8,11,19,1306,2,2,0,0,0,0
15,16,14,16,0,0,85,5,0,14,19,217,2,1,0,0,0,0
15,13,14,15,0,3,6,9,6,12,19,254,2,1,0,0,0,0
14,17,14,17,2,903,169,0,0,11,11,1397,10,1,0,0,0,0
14,17,10,11,0,-1,5,2,9,10,19,388,6,1,1,0,0,0
14,17,10,11,0,-3,97,0,9,10,19,1210,6,1,1,1,72,0
14,17,13,17,2,2771,113,8,9,11,19,966,7,1,1,0,0,0
14,17,10,17,2,-1,97,6,9,10,19,1222,6,1,1,0,0,0
14,17,10,17,7,-6,96,0,6,10,19,661,6,1,1,0,0,0
15,17,14,16,0,16,171,0,6,13,19,620,7,1,1,0,0,0
14,17,13,17,2,2,100,0,0,10,20,116,2,1,0,0,72,0
14,11,14,17,3,2868,143,9,8,13,19,373,19,3,0,0,0,0
14,17,14,15,5,-3,219,0,0,13,19,1273,19,1,0,0,0,0
15,17,15,10,7,1526,198,7,9,11,19,368,9,4,0,0,0,0
11,17,13,17,5,856,203,9,2,13,19,1454,2,14,0,0,0,0
14,17,14,15,2,-1,223,6,0,13,19,1239,9,1,0,0,0,0
14,17,10,17,2,934,108,0,1,11,19,1201,7,1,1,0,0,0
16,17,13,17,7,1120,172,0,6,11,19,396,7,2,1,1,40,0
10,17,13,11,0,832,9,2,9,11,19,762,6,1,1,0,0,0
11,11,13,15,0,2801,209,4,9,11,19,1307,14,1,0,0,0,0
14,17,13,17,2,1,217,0,0,13,19,595,5,3,0,0,0,0
11,17,10,11,2,0,167,0,9,11,19,315,6,1,1,0,0,0
16,11,14,15,0,1,101,4,9,10,19,1150,1,1,0,0,20,0
13,15,13,11,3,1,101,4,9,10,11,182,6,5,0,1,70,0
14,17,10,10,2,-4,16,2,9,11,19,630,8,10,0,0,0,0
14,17,10,17,2,1,109,0,0,13,11,629,14,1,0,0,0,0
10,11,13,17,0,4,227,4,9,10,19,688,6,1,1,1,73,0
14,15,14,15,0,-7,218,0,0,13,19,1229,9,3,0,0,0,0
14,17,16,17,5,4,100,0,8,13,19,1358,2,17,0,0,0,0
15,13,15,11,0,1,109,9,6,10,19,621,6,1,1,0,0,0
16,15,14,15,0,2843,217,0,5,13,19,173,7,1,1,1,41,0
16,17,13,10,7,2868,62,7,2,13,19,312,2,1,0,0,0,0
16,17,15,17,0,941,66,0,9,11,19,1459,18,1,0,0,0,0
16,11,14,11,0,2444,200,6,9,13,19,964,2,1,0,0,0,0
14,17,10,10,1,894,109,9,6,13,19,810,7,1,1,0,0,0
14,17,15,17,2,-1,21,0,0,11,16,621,10,1,0,0,0,0
10,15,15,12,0,855,169,0,4,12,19,831,7,1,1,0,0,0
14,17,13,13,3,-1,170,6,9,12,19,776,18,1,0,0,0,0
14,17,14,17,2,2547,221,0,2,13,19,1281,7,1,1,0,0,0
14,17,14,17,2,-2,158,0,0,11,16,517,2,5,0,0,0,0
15,16,15,16,0,2,97,0,0,12,2,282,2,5,0,0,0,0
11,17,14,17,2,4,105,4,9,13,19,923,1,2,0,1,38,0
13,15,14,15,0,0,113,4,6,13,19,1144,10,1,0,0,0,0
15,13,15,16,0,6,79,1,9,11,19,388,2,2,0,0,0,0
11,17,15,17,7,858,170,0,0,13,19,854,7,1,0,0,0,0
15,16,15,16,0,-4,168,1,6,10,19,806,6,1,1,0,0,0
16,17,15,17,7,0,176,0,0,11,16,454,2,2,0,1,102,0
15,16,15,16,0,3,82,0,0,13,19,382,2,1,0,0,0,0
14,17,10,17,9,16,170,0,0,13,11,877,7,1,0,0,0,0
16,17,15,17,7,1968,169,7,3,13,19,1483,18,6,0,0,0,0
16,17,14,17,3,2704,65,7,9,13,19,609,7,3,0,0,0,0
15,16,15,16,0,5,171,1,8,11,19,769,7,1,1,0,0,0
11,17,15,17,5,146,197,7,4,11,19,1473,9,3,0,0,0,0
14,17,10,17,2,-1,108,0,9,12,19,619,6,1,1,0,0,0
16,17,14,17,3,3,54,9,9,13,19,333,2,4,0,0,0,0
14,17,13,11,2,2489,8,2,9,11,19,801,6,1,1,0,0,0
11,17,14,17,2,-4,222,6,3,13,19,587,2,3,0,0,0,0
16,17,14,17,3,3,218,6,3,13,19,1336,14,2,0,0,0,0
14,17,15,17,2,2,99,0,9,10,20,1196,6,1,1,0,0,0
10,17,16,17,5,17,206,3,8,11,19,542,2,2,0,0,79,0
14,17,13,11,2,-1,112,4,9,10,19,773,6,1,1,0,0,0
11,17,15,11,7,-3,13,2,9,10,19,827,6,1,1,0,0,0
14,17,10,17,2,5,199,6,2,13,19,1140,14,1,0,0,0,0
15,16,15,16,0,-3,101,0,6,10,19,392,6,1,1,0,0,0
10,17,15,11,0,-14,14,1,9,12,11,756,8,1,0,0,0,0
10,17,13,11,4,2132,26,7,9,11,19,820,18,2,0,0,0,0
15,16,15,13,0,3,166,1,6,10,19,619,9,1,0,0,0,0
16,17,13,15,0,2950,67,4,8,13,19,145,2,1,0,0,0,0
15,16,15,16,0,-9,97,0,6,10,19,335,6,1,1,0,0,0
14,17,10,17,7,2372,218,6,0,13,19,641,15,10,0,0,0,0
15,17,15,10,7,-3,97,0,6,10,11,262,6,1,1,0,0,0
10,17,15,11,0,0,97,0,6,10,11,402,6,1,0,0,0,0
16,17,14,11,0,3258,211,4,9,13,19,1338,15,2,0,0,0,0
10,16,15,16,0,-1,10,0,9,10,19,736,6,1,1,0,0,0
15,16,15,16,0,0,98,1,9,10,19,188,6,1,1,0,0,0
16,17,15,15,4,2723,218,9,9,11,19,231,2,11,0,0,0,0
14,17,10,17,2,3256,201,0,2,11,19,498,7,1,0,0,0,0
14,17,14,17,9,13,203,0,0,13,19,1142,6,1,0,0,0,0
16,17,13,17,5,3153,65,7,8,11,19,383,11,2,0,0,0,0
15,15,14,15,0,3,169,9,9,13,19,290,7,1,0,0,0,0
14,17,14,17,5,6,219,0,0,13,19,787,11,1,0,0,0,0
15,16,15,16,0,-3,99,0,0,10,11,141,6,1,0,0,0,0
14,17,15,13,0,-15,112,2,9,11,19,814,9,1,0,0,0,0
14,17,14,11,2,0,174,0,9,10,19,1109,6,1,1,0,0,0
14,17,15,17,0,-1,7,0,9,10,19,1436,6,1,1,0,0,0
16,17,13,17,0,915,169,0,0,13,19,1448,7,1,1,0,0,0
15,17,15,16,7,-6,80,0,0,13,19,406,2,5,0,0,0,0
16,15,14,15,0,2,113,4,9,10,19,73,6,1,1,1,76,0
15,17,15,12,0,1080,168,0,8,11,19,1485,7,1,1,0,0,0
14,17,13,17,2,1310,147,6,9,13,19,547,11,4,0,0,0,0
14,17,15,17,6,-2,203,3,9,11,19,614,10,1,0,0,0,0
11,17,11,17,5,2521,151,5,8,13,19,1384,2,1,0,0,0,0
14,17,15,17,7,-3,173,0,0,13,19,604,15,4,0,0,0,0
14,17,14,17,2,-8,96,0,0,13,2,554,11,1,0,0,0,0
16,11,14,15,3,9,226,6,8,13,19,218,10,2,0,1,0,0
14,17,14,17,2,10,229,6,9,13,19,1232,7,1,1,0,0,0
16,17,16,17,7,3283,224,4,0,13,19,223,7,1,0,0,0,0
16,11,14,15,0,3643,218,4,8,13,19,84,5,2,0,1,21,0
14,17,14,17,2,-4,54,3,1,13,19,1144,0,6,0,0,0,0
14,17,14,17,0,1031,172,0,8,13,19,201,7,1,1,1,101,0
14,17,14,17,2,-3,201,3,9,13,19,562,2,4,0,0,0,0
14,17,13,17,5,11,100,0,0,13,16,437,4,8,0,0,0,0
11,11,14,10,0,2937,73,4,9,13,19,866,14,1,0,1,0,0
15,16,14,16,0,-8,223,0,0,13,19,659,6,1,1,0,0,0
10,11,14,11,0,1,98,4,9,10,19,1070,6,1,1,1,73,0
14,17,14,15,3,-2,165,0,1,13,2,1168,1,5,0,0,0,0
16,17,14,17,3,-6,80,0,0,13,16,271,2,14,0,0,0,0
11,17,14,17,5,-2,167,6,9,13,19,162,1,8,0,0,0,0
11,17,13,17,4,2558,201,8,8,13,19,1408,19,3,0,0,0,0
16,17,16,11,0,1090,173,0,6,13,19,1361,7,1,1,0,0,0
16,17,15,11,4,218,199,9,9,11,19,1425,9,1,0,0,0,0
15,13,13,16,3,-2,195,1,9,13,19,330,1,4,0,0,0,0
16,15,14,13,0,4,102,4,9,10,19,80,6,1,0,1,22,0
16,17,14,17,5,21,222,0,0,13,19,1285,5,2,0,0,0,0
14,11,14,13,0,-2,166,0,9,10,19,1240,6,1,1,0,0,0
15,16,10,16,0,1,216,5,6,13,19,651,7,1,0,0,0,0
10,17,13,11,0,-2,176,4,9,10,19,974,6,1,1,1,102,0
15,17,15,17,7,2,220,0,0,13,19,871,10,4,0,0,0,0
10,16,15,12,0,1060,169,0,6,13,19,622,7,1,1,0,0,0
16,11,13,11,0,3111,226,4,9,11,19,187,7,1,1,0,0,0
14,17,15,17,2,2405,99,0,9,11,19,112,7,1,0,0,0,0
11,17,10,11,6,880,170,0,6,11,19,1470,6,1,1,0,0,0
13,12,15,11,0,0,19,8,9,10,19,755,6,1,1,0,0,0
10,17,15,17,7,1635,168,0,4,11,19,859,7,1,1,0,0,0
14,17,14,17,2,953,203,6,9,13,19,1372,11,1,0,0,0,0
14,17,14,17,2,996,168,0,3,13,19,1228,7,1,1,0,0,0
15,13,15,16,0,436,20,1,9,11,19,211,7,1,1,0,0,0
14,17,14,11,0,11,114,6,6,13,19,1229,7,1,1,0,0,0
11,17,14,11,5,6,198,4,1,13,2,1291,2,5,0,0,0,0
14,17,14,17,2,3005,216,0,0,13,19,1253,5,7,0,0,0,0
14,17,15,17,2,1,171,0,9,10,19,1500,6,1,1,0,0,0
15,16,15,16,0,-6,41,9,5,13,19,286,2,5,0,0,0,0
13,17,14,12,0,-2,168,0,9,10,19,1427,6,1,1,0,0,0
14,17,15,12,0,1923,167,0,6,13,19,846,7,1,1,0,0,0
14,11,14,15,0,-5,63,6,9,13,19,1216,1,5,0,0,0,0
10,11,13,17,0,0,64,4,9,10,19,238,6,2,0,0,0,0
16,17,15,11,0,-2,9,0,9,10,19,864,6,1,0,0,0,0
10,17,15,13,3,2863,170,9,8,11,19,194,2,1,0,1,78,0
14,17,14,15,2,2536,111,6,9,13,19,1242,7,1,1,0,0,0
16,15,14,15,0,978,172,4,5,13,19,228,7,1,1,0,0,0
14,17,13,17,2,2834,144,3,9,13,19,569,2,2,0,0,0,0
15,15,15,11,0,0,169,1,9,10,19,784,6,1,1,0,0,0
15,16,14,16,0,-4,166,0,0,13,19,360,19,1,0,0,0,0
