age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
5,2,39,142,2,20,7,20,248,1600,8,13,9,17,0
6,4,33,318,3,27,2,11,280,2425,8,69,9,17,0
8,2,42,373,2,16,5,20,310,2119,8,53,3,11,0
7,2,21,223,5,30,3,13,249,2406,8,22,9,17,0
7,2,43,410,2,34,5,21,221,2113,8,12,3,17,0
8,2,41,104,2,34,5,21,341,2390,8,21,9,17,0
3,3,16,119,5,20,2,31,353,1192,8,17,4,17,1
7,2,21,161,4,31,3,29,279,2121,8,22,9,17,0
9,2,40,116,4,16,4,17,233,2539,8,41,9,17,0
2,2,41,224,2,31,6,19,256,1675,8,38,9,16,0
3,3,41,117,2,23,6,20,246,1551,8,40,9,17,0
7,2,30,106,4,16,5,21,230,2409,5,53,3,17,0
7,2,42,399,2,16,5,20,239,2117,8,38,3,17,0
3,2,40,430,2,21,8,31,247,1137,8,50,9,17,0
7,2,42,292,4,32,3,29,171,2120,8,43,9,17,0
5,2,40,125,2,17,5,20,324,2404,5,54,3,17,0
3,2,40,448,2,11,8,23,122,1443,8,27,9,17,0
3,2,39,428,5,21,4,20,245,1548,8,28,9,17,0
7,2,26,112,4,16,5,21,160,2400,8,12,9,17,0
8,2,28,108,4,34,5,21,202,2402,8,13,3,17,0
7,2,42,109,4,31,3,21,277,2120,8,12,9,17,0
2,3,31,373,4,32,3,13,251,2119,8,39,9,17,0
8,3,42,391,2,16,4,20,230,1662,8,37,0,16,0
3,2,16,117,2,17,5,20,222,2396,8,27,9,17,0
3,2,33,244,5,11,6,31,155,1577,8,68,9,17,0
8,2,40,429,2,16,6,20,245,1574,8,39,0,16,0
5,4,41,416,3,18,5,20,177,1588,8,38,0,16,0
8,2,30,430,5,16,4,20,316,2230,8,40,0,16,0
7,2,40,423,5,31,3,29,290,2410,8,60,9,17,0
3,2,40,409,2,16,4,20,255,1552,8,58,9,17,0
5,2,28,413,2,34,7,20,231,2121,8,35,9,17,0
7,2,17,386,4,23,5,19,271,2115,8,39,3,17,0
3,2,41,441,2,31,3,29,292,2045,8,17,9,17,0
3,2,30,214,5,31,3,29,261,2200,8,39,9,17,0
3,4,42,430,3,11,2,23,256,1134,8,41,9,17,0
7,2,30,272,5,16,5,20,260,1599,8,39,0,11,0
8,4,33,317,3,27,2,11,264,2210,8,17,0,13,0
8,3,30,105,5,16,5,21,315,2390,8,60,9,17,0
7,2,40,366,2,21,6,20,285,1652,8,38,9,17,0
8,3,30,109,5,16,5,13,307,2399,8,54,3,14,0
7,2,42,370,2,20,6,13,234,2122,8,13,3,17,0
7,2,21,118,2,32,3,13,279,2118,8,40,9,17,0
7,2,38,392,2,21,4,20,250,1560,8,28,9,17,0
7,2,42,377,2,32,3,29,171,1626,8,17,9,17,0
7,2,27,118,2,31,3,29,274,2514,8,60,9,17,0
7,2,43,131,2,34,7,21,173,2120,8,12,9,17,0
7,2,40,129,2,34,7,20,271,1601,8,28,9,17,0
9,2,13,128,2,34,7,21,198,2409,8,12,3,17,0
7,3,41,107,5,31,3,32,163,2383,8,17,9,17,0
8,2,43,392,4,16,5,19,175,2121,8,39,0,16,0
7,2,30,159,5,31,3,13,246,2035,8,60,9,17,0
7,2,28,252,4,31,3,29,155,2116,8,61,9,17,0
7,2,33,119,2,21,4,20,346,1629,8,28,3,17,0
7,2,30,120,5,30,3,29,258,2031,8,22,9,17,0
3,2,40,418,5,21,6,23,331,2028,8,12,9,11,0
7,2,30,118,4,31,3,13,287,2115,8,13,9,17,0
8,2,40,228,2,34,7,20,332,2425,8,12,6,17,0
7,2,44,396,4,16,5,21,159,2113,8,54,3,17,0
9,2,16,123,4,34,7,21,261,2399,8,53,9,17,0
3,2,41,152,2,21,5,21,311,2383,8,17,9,17,0
6,4,33,317,3,27,2,11,237,1575,8,18,2,11,0
8,2,28,113,5,16,5,21,310,2403,8,54,9,11,0
6,3,33,319,3,27,2,11,280,2412,8,22,9,17,0
3,2,39,434,2,21,8,16,239,1538,8,27,9,17,0
5,2,40,109,2,22,4,23,317,1493,8,27,9,17,0
3,2,40,330,2,34,4,20,348,1666,8,40,0,15,0
7,3,30,119,5,31,3,21,276,2399,8,60,3,17,0
2,4,22,366,5,31,3,13,274,2116,8,60,9,17,0
3,2,40,123,5,31,6,28,248,1582,8,43,9,17,0
3,4,40,251,5,21,5,31,286,2024,8,61,9,17,0
8,2,33,313,4,17,5,20,319,2412,8,61,3,11,0
7,2,21,413,2,34,7,21,159,2118,8,12,7,17,0
9,2,42,328,2,32,6,19,265,2043,8,41,0,17,0
7,2,41,171,5,31,3,28,272,1628,8,40,9,17,0
7,2,42,130,2,16,5,20,239,2405,8,12,3,17,0
7,2,33,155,5,31,3,28,270,2024,8,60,9,17,0
6,4,33,325,3,27,2,11,235,2428,8,50,3,17,0
4,2,30,111,2,31,3,32,246,2022,8,60,9,17,0
3,2,38,140,2,11,8,24,245,1495,8,28,9,17,0
5,2,14,381,2,16,5,21,213,2385,5,31,3,16,0
6,4,33,322,3,16,2,13,300,2419,8,17,9,17,0
3,4,42,175,3,11,2,31,272,2025,8,27,9,17,0
7,2,41,441,2,21,7,20,259,1538,8,12,9,17,0
7,2,21,114,5,30,3,35,308,2032,8,60,9,17,0
7,2,41,120,2,21,6,32,292,1625,8,68,9,17,0
8,2,30,119,4,17,5,21,313,2424,8,53,9,17,0
5,2,21,292,4,17,5,19,200,2122,8,30,0,16,0
8,4,41,105,4,11,5,35,267,2402,8,59,9,17,0
7,2,44,272,4,32,6,13,166,2123,8,13,9,17,0
5,2,17,428,2,34,7,20,220,2117,8,37,3,17,0
3,2,41,106,5,31,6,28,258,1576,8,58,9,17,0
6,4,33,316,3,27,2,11,212,2423,8,60,9,11,0
6,4,33,316,3,27,2,11,224,2276,8,18,0,15,0
4,2,28,107,4,16,5,13,258,2117,8,40,9,17,0
7,2,39,166,2,11,8,29,281,2013,8,12,9,17,0
6,4,33,321,3,27,2,11,342,2427,8,40,0,15,0
7,2,43,113,4,31,3,13,297,2118,8,13,9,17,0
7,2,22,396,2,32,3,19,317,2121,8,41,3,17,0
3,2,40,112,4,16,4,31,220,2392,8,12,9,17,0
7,2,30,120,4,30,3,13,272,2042,8,17,9,17,0
3,2,40,163,5,21,5,28,341,1504,8,60,9,17,0
5,2,40,117,4,17,4,20,339,1630,8,38,0,16,0
7,2,42,371,2,11,7,21,247,1883,8,12,9,17,0
3,2,33,101,5,18,4,20,344,1632,8,17,3,17,0
7,2,43,429,4,34,7,21,260,2121,8,35,9,17,0
3,2,40,428,2,21,6,31,306,1627,8,39,0,15,0
2,3,22,270,5,32,3,13,253,2118,8,37,9,17,0
3,4,33,195,3,21,2,11,348,1854,8,17,9,11,0
3,2,42,122,5,31,3,35,266,2118,8,40,9,17,0
6,4,33,315,3,27,2,11,264,2237,8,18,0,17,0
3,2,41,167,4,11,4,30,228,1572,8,28,9,17,0
7,2,41,424,2,34,7,21,231,1621,8,12,9,17,0
3,3,21,110,5,30,3,31,256,2122,8,39,9,17,0
3,2,21,171,5,16,5,19,302,1531,8,35,0,16,0
8,2,20,315,2,16,5,20,305,2421,8,38,0,11,0
8,2,21,110,4,16,5,21,292,2395,8,39,3,13,0
5,2,44,390,2,16,5,20,234,2113,8,39,3,17,0
8,2,22,398,4,16,5,20,245,2115,8,34,0,16,0
6,4,34,321,3,28,2,11,233,1965,8,51,0,15,0
5,2,18,116,2,16,5,20,231,2406,8,60,9,17,0
7,2,30,107,4,31,3,21,272,2409,8,60,9,17,0
9,2,13,126,4,34,7,20,152,2406,8,60,9,17,0
3,3,42,372,5,31,6,32,317,1668,8,36,9,17,0
3,4,41,324,3,11,2,11,268,2028,8,17,9,17,0
8,4,33,318,3,27,2,11,347,2430,8,61,9,17,0
4,2,30,116,2,34,6,21,169,2121,8,60,9,17,0
6,4,33,316,3,27,2,11,291,2425,8,60,3,11,0
8,2,29,114,4,16,5,20,168,2121,8,34,3,11,0
6,4,33,316,3,27,2,31,163,2404,8,18,9,17,0
8,2,30,123,4,31,3,13,276,2120,8,13,9,17,0
7,2,45,389,4,32,3,13,261,2121,8,21,9,17,0
7,3,22,396,5,31,3,13,137,2123,8,38,9,17,0
7,2,42,439,2,20,6,20,261,2125,8,39,9,17,0
7,2,31,100,2,16,3,21,333,2405,8,61,9,17,0
3,2,26,103,5,31,3,29,312,2391,8,59,9,17,0
3,2,42,139,2,11,8,24,223,2007,8,28,9,17,0
8,4,16,157,5,16,5,30,303,1853,8,40,9,15,0
6,2,33,159,3,27,2,28,278,2213,8,17,9,10,0
7,2,42,318,5,20,6,32,228,1569,8,36,0,16,0
8,2,28,114,4,16,5,21,284,2374,8,54,3,11,0
7,3,20,437,2,24,6,20,277,2123,8,38,0,16,0
7,2,43,258,4,31,3,13,219,2116,8,22,9,17,0
5,2,42,364,2,19,6,23,261,1534,8,42,3,16,0
8,2,22,230,5,16,5,16,245,2123,8,36,0,16,0
8,2,41,114,5,16,5,21,266,2114,8,38,3,17,0
7,2,43,221,5,31,3,29,276,2120,8,22,9,17,0
6,4,34,321,3,27,2,11,323,1522,8,28,9,15,0
6,4,33,320,3,27,2,11,278,2421,8,54,3,15,0
4,2,34,152,4,17,6,21,271,2114,8,41,3,16,0
8,2,31,111,4,16,5,31,210,2405,8,42,3,17,0
9,2,40,134,2,34,7,20,232,1647,8,12,9,17,0
8,2,31,166,5,16,5,28,330,1613,8,40,0,11,0
8,3,22,167,4,16,5,11,259,2121,8,44,3,17,0
3,2,41,336,2,21,6,19,251,1586,8,27,9,17,0
7,2,41,209,5,30,3,30,291,2026,8,61,9,17,0
7,2,41,124,5,31,3,30,307,2026,8,22,9,17,0
8,2,30,107,4,16,5,21,259,2403,8,54,9,17,0
8,2,33,109,5,17,5,20,177,2420,8,54,2,11,0
7,2,43,269,5,32,3,29,273,2121,8,40,0,17,0
7,2,34,400,2,16,5,20,225,2118,8,36,3,17,0
7,3,43,392,2,31,3,29,292,2125,8,41,9,17,0
3,2,41,438,2,34,7,20,277,1589,8,37,0,16,0
7,2,21,123,2,31,3,13,265,2542,8,12,9,17,0
8,2,28,106,5,16,5,12,296,1513,8,39,0,11,0
5,2,40,124,2,16,7,23,292,1477,8,13,9,17,0
7,2,42,111,2,16,5,31,270,2406,8,37,9,17,0
3,2,39,117,4,16,5,31,297,2521,8,12,9,17,0
3,2,40,122,2,21,5,28,305,1569,8,40,9,17,0
3,2,30,117,5,31,3,29,276,2033,8,61,9,17,0
3,2,39,123,5,21,6,20,251,1507,8,28,9,15,0
3,2,40,174,5,11,8,31,330,2021,8,28,9,17,0
3,2,39,115,2,11,8,24,131,2377,8,27,9,17,0
9,2,21,108,4,16,7,21,338,2404,5,58,3,17,0
8,2,17,109,5,16,5,21,316,2410,8,60,6,17,0
5,2,33,114,4,17,4,19,311,1856,8,41,9,11,0
7,2,41,115,2,30,3,29,290,2043,8,12,9,17,0
2,3,33,274,5,16,2,30,290,2207,8,39,0,16,0
8,2,30,113,5,17,5,30,301,2421,8,37,3,11,0
7,3,19,234,5,17,5,19,165,2125,8,39,0,16,0
9,2,26,135,2,34,7,21,317,2419,5,11,5,17,0
3,2,41,112,4,21,6,16,318,1588,8,41,9,17,0
7,2,13,133,2,34,7,21,211,2418,8,53,3,17,0
3,2,39,127,2,34,4,20,348,1566,8,27,5,14,0
7,2,40,116,4,34,3,16,297,2030,8,13,9,17,0
5,2,41,200,4,16,7,20,261,1672,8,12,3,17,0
9,2,41,395,4,34,7,11,254,1594,8,13,9,10,0
3,2,40,114,2,21,4,30,341,2384,8,28,9,17,0
6,4,41,315,3,27,2,11,350,2404,8,61,9,17,0
7,2,41,410,2,34,7,20,274,1548,8,40,9,17,0
5,2,42,421,4,16,5,28,324,2121,8,39,9,17,0
5,2,22,384,5,16,5,19,164,2117,8,36,0,16,0
2,2,40,424,2,16,5,16,303,2521,8,41,9,17,0
8,2,17,118,2,17,5,20,268,2414,5,53,3,11,0
3,2,40,393,4,17,4,20,217,1524,8,11,9,11,0
3,2,40,115,2,21,8,16,332,1603,8,27,9,16,0
2,2,20,391,4,17,5,19,306,2112,8,33,0,16,0
7,2,42,190,5,31,6,29,263,2038,8,61,9,17,0
8,2,33,110,2,21,7,31,233,1820,8,27,9,17,0
7,2,28,433,2,34,7,21,185,1563,8,13,9,17,0
7,2,12,398,2,34,6,20,245,1564,8,12,9,17,0
3,2,43,117,5,11,6,31,318,2042,8,39,9,17,0
5,2,40,431,2,34,7,20,244,1546,8,26,9,17,0
7,2,40,417,2,34,7,21,266,1618,8,13,9,17,0
7,2,26,183,5,32,6,31,307,2532,8,37,0,16,0
2,3,41,427,5,16,5,30,275,2206,8,60,9,10,0
9,2,42,125,2,34,7,21,232,2406,8,13,3,17,0
3,2,41,184,5,31,3,18,271,2035,8,38,9,10,0
9,2,25,424,2,34,7,21,211,1580,8,53,9,17,0
5,2,18,378,4,16,5,21,227,2402,8,37,3,17,0
2,2,43,118,2,32,3,13,158,2118,8,60,9,17,0
6,4,26,115,3,27,2,11,115,2404,8,61,0,17,0
5,2,21,424,2,34,7,21,316,2415,8,12,9,17,0
8,2,33,109,5,16,5,30,305,2402,8,60,5,17,0
7,2,41,186,4,31,3,29,288,2033,8,13,9,17,0
3,2,41,123,2,11,8,24,227,1477,8,27,9,17,0
7,2,39,116,2,21,4,31,225,2027,8,27,9,17,0
8,2,30,111,5,31,3,13,295,2424,8,61,9,17,0
3,2,40,290,2,20,6,16,256,1588,8,17,0,10,0
5,2,27,142,2,16,7,21,242,2407,5,52,3,17,0
5,2,41,424,4,16,7,20,276,1552,8,41,0,16,0
8,3,27,110,4,16,4,17,323,2412,8,54,9,17,0
6,4,33,321,3,27,2,11,330,2237,8,23,9,17,0
6,4,33,314,3,27,2,11,317,2420,8,17,9,11,0
8,2,21,165,4,16,5,20,305,2121,8,34,0,16,0
3,2,39,117,5,31,3,23,285,2022,8,22,9,17,0
6,4,33,321,3,27,2,11,331,2260,8,51,9,13,0
4,2,30,107,5,30,3,13,282,2023,8,22,9,17,0
8,4,33,316,3,21,2,31,258,1550,8,17,9,17,0
8,2,30,257,4,16,5,20,191,2420,8,41,3,11,0
9,2,20,117,2,34,5,21,308,2416,8,11,9,17,0
7,2,19,413,4,34,7,19,246,1515,8,34,0,16,0
3,2,43,356,4,31,3,13,262,2122,8,40,9,17,0
7,2,40,124,4,16,5,21,225,1589,8,53,9,17,0
7,2,43,427,4,32,3,13,266,2124,8,41,9,17,0
3,2,41,169,2,31,6,17,299,2050,8,68,9,17,0
3,2,26,109,2,16,5,21,309,1575,8,17,9,17,0
7,2,40,124,2,11,8,20,247,2384,8,27,9,17,0
7,2,21,246,4,16,5,21,302,1603,8,54,3,17,0
6,4,40,154,3,21,2,29,315,2029,8,40,0,15,0
3,2,42,123,4,31,6,31,282,2038,8,61,9,17,0
3,2,21,171,4,24,6,29,279,1571,8,68,0,16,0
3,2,42,220,5,31,6,29,233,2048,8,40,9,16,0
4,4,33,316,5,21,4,31,325,1827,8,28,9,13,0
7,3,40,126,5,30,3,30,336,2035,8,61,9,17,0
3,2,22,116,2,18,4,20,221,1575,8,28,9,14,0
2,3,21,164,5,31,3,13,150,2036,8,39,9,17,0
7,2,22,169,5,16,3,19,270,2124,8,40,9,17,0
7,2,39,412,2,17,4,20,235,2389,8,27,9,17,0
3,2,41,369,2,20,8,31,270,1514,8,12,9,17,0
5,2,18,289,5,16,6,20,201,1553,8,39,0,16,0
8,3,21,171,4,16,5,13,312,2118,8,38,3,11,0
7,2,42,120,2,16,5,21,268,2412,5,53,3,17,0
3,4,40,425,5,31,2,16,274,2020,8,61,9,17,0
3,2,31,121,5,31,3,13,273,2113,8,59,9,17,0
3,2,38,423,2,16,8,24,267,1476,8,27,9,17,0
7,2,40,130,2,31,6,20,256,1566,8,13,9,17,0
2,2,41,107,4,16,5,20,220,2418,8,61,9,17,0
3,4,33,201,3,27,2,11,328,1866,8,36,0,16,0
7,2,38,123,4,11,3,13,134,2025,8,59,9,17,0
7,2,43,305,4,31,3,29,278,2117,8,13,9,17,0
3,2,40,112,5,31,3,29,321,2390,8,54,9,17,0
3,2,22,404,4,17,5,20,186,2116,8,33,0,16,0
3,2,40,107,4,17,5,21,342,2418,8,21,9,17,0
6,4,33,317,3,27,2,11,302,2254,8,60,0,16,0
7,2,41,123,4,31,3,21,282,2033,8,13,9,17,0
7,2,39,228,2,20,4,29,254,1626,8,39,0,16,0
2,2,22,180,5,30,3,29,241,2040,8,22,9,17,0
9,2,27,130,2,34,7,20,308,2419,8,12,3,17,0
3,4,41,106,5,31,3,32,280,2383,8,22,9,17,0
7,2,41,110,2,16,6,21,326,2523,8,12,9,17,0
8,2,22,390,4,16,5,19,189,2115,8,40,3,17,0
8,2,28,368,4,31,5,21,187,2122,8,13,9,17,0
3,2,40,433,5,31,3,29,250,2008,8,17,9,17,0
7,3,21,373,4,32,3,17,267,1580,8,41,1,17,0
5,2,40,315,4,18,4,20,249,1860,8,38,0,11,0
8,4,13,425,3,17,2,17,320,2398,8,54,4,17,0
3,2,40,421,5,17,4,17,199,2394,8,28,9,17,0
3,4,42,319,5,21,6,30,266,1540,8,39,0,13,0
7,2,39,427,2,35,7,20,245,1538,8,11,9,17,0
4,2,17,388,2,16,6,20,307,2121,8,60,0,17,0
7,2,41,116,2,31,3,32,268,2396,8,12,9,17,0
8,4,33,108,4,17,5,13,219,2422,8,54,9,15,0
3,2,15,124,2,21,8,29,339,1130,8,28,9,17,0
7,2,44,182,5,32,3,19,145,2127,8,60,7,17,0
7,2,30,117,5,30,3,13,285,2393,8,60,9,17,0
3,4,33,324,5,21,2,16,322,1464,8,28,9,17,0
3,2,39,140,2,11,8,29,253,2015,8,13,9,17,0
3,2,42,214,4,16,6,19,228,2118,8,36,9,17,0
3,2,41,221,5,31,3,13,276,2397,8,13,9,17,0
7,3,22,181,5,32,3,19,258,2124,8,38,9,17,0
9,2,40,121,2,34,7,21,224,2404,8,53,9,17,0
7,2,31,211,5,31,3,13,282,2115,8,59,9,17,0
3,2,41,258,2,16,5,19,317,1587,8,38,9,17,0
5,2,17,132,2,17,4,20,350,1578,8,43,0,15,0
5,2,41,112,4,16,5,20,335,1585,8,67,9,15,0
9,2,42,413,2,34,7,20,330,2121,8,34,3,14,0
3,2,26,107,5,31,3,11,289,2033,8,60,9,17,0
3,2,41,110,5,16,5,30,252,2202,8,12,9,17,0
7,2,41,131,2,31,3,35,285,1570,8,12,9,17,0
7,2,42,325,4,31,3,29,275,2529,8,61,9,17,0
5,2,40,378,2,34,7,31,304,2409,8,38,9,17,0
3,2,26,423,5,22,4,20,343,1572,8,27,9,13,0
7,3,42,187,2,31,3,29,278,2037,8,13,9,17,0
2,2,40,307,2,21,6,29,321,2031,8,62,9,17,0
7,2,42,108,4,16,5,31,310,2123,8,36,3,17,0
7,2,21,180,5,31,3,36,252,2111,8,22,9,17,0
3,2,40,116,5,24,6,20,325,2039,8,60,9,17,0
6,4,33,322,3,27,2,11,230,2248,8,51,0,15,0
4,2,27,112,4,16,3,29,272,2394,8,13,9,17,0
9,2,41,132,2,34,7,21,119,2396,8,12,9,17,0
7,2,18,132,2,34,7,21,236,2404,8,11,9,17,0
7,2,20,194,4,16,5,20,211,2124,8,34,0,16,0
8,2,27,163,5,31,3,13,268,2406,8,60,9,13,0
3,2,43,275,2,21,6,19,266,1615,8,37,9,17,0
4,2,30,115,4,16,5,17,133,2225,8,40,3,17,0
5,2,41,125,2,16,5,21,233,2401,8,53,5,17,0
8,3,43,171,5,30,3,13,250,1621,8,59,9,17,0
3,2,16,218,5,17,5,31,296,1672,8,37,0,15,0
3,2,19,306,5,24,6,17,357,1569,8,17,9,17,0
8,2,42,292,2,16,6,19,247,2127,8,36,0,16,0
5,2,27,107,4,16,2,17,278,2408,8,17,9,17,0
6,2,41,156,2,21,6,30,206,2529,8,40,0,16,1
7,2,22,364,4,31,3,13,272,2114,8,44,9,17,0
8,2,30,117,2,16,5,21,265,2405,8,13,3,17,0
8,4,33,322,3,27,2,11,229,2437,8,62,0,16,0
7,3,42,417,4,24,6,19,254,1654,8,38,0,16,0
8,2,20,225,2,16,5,20,184,2120,8,37,0,16,0
7,2,30,106,5,30,3,29,291,2393,8,13,9,17,0
7,2,21,125,4,23,6,17,240,2123,8,39,0,16,0
3,2,40,120,5,21,4,23,335,1773,8,28,9,17,0
7,2,42,384,2,35,7,21,184,2118,8,13,9,17,0
7,2,20,113,5,31,3,21,279,2111,8,21,4,17,0
6,4,33,320,3,27,2,11,251,2256,8,60,0,15,0
3,4,40,108,2,21,2,13,127,2392,8,59,9,17,0
3,3,33,173,5,21,6,30,288,1590,8,59,9,17,0
7,2,39,115,2,34,7,20,263,2411,8,12,9,17,0
3,2,17,122,5,17,4,20,221,2241,8,40,0,15,0
5,2,41,427,2,34,7,20,243,2116,8,53,3,17,0
7,2,21,128,4,34,7,21,290,2400,8,12,3,17,0
9,2,17,312,2,21,7,21,259,1543,8,13,9,17,0
8,4,33,112,3,31,3,13,257,2398,8,50,9,17,0
8,2,30,110,4,21,5,28,235,2390,8,17,9,13,0
6,4,33,320,3,27,2,11,272,2245,8,43,0,12,0
6,4,33,318,3,27,2,11,208,2434,8,17,3,15,0
7,2,45,431,2,24,7,20,289,2112,8,31,0,16,0
7,2,39,140,2,21,8,20,260,1647,8,27,9,17,0
3,2,39,364,2,21,8,16,239,1496,8,27,9,17,0
8,2,40,106,4,21,3,29,277,2402,8,12,9,17,0
6,2,21,407,2,21,6,20,253,2118,8,39,0,16,0
7,2,40,407,2,34,7,20,311,1652,8,38,9,17,0
5,2,15,375,4,16,5,20,148,2119,8,52,3,11,0
8,2,40,376,4,16,5,20,223,1533,8,28,9,15,0
8,2,26,107,4,16,5,21,277,2387,5,53,3,11,0
5,2,40,117,2,16,5,21,219,2419,8,34,3,17,0
2,2,44,233,4,16,5,19,324,2130,8,38,0,16,0
3,2,41,119,2,16,4,23,309,1845,8,28,9,17,0
7,2,40,432,2,21,4,20,250,2389,8,12,9,17,0
7,2,22,410,4,32,3,13,171,2124,8,13,0,17,0
5,2,22,382,4,16,5,19,169,2121,8,31,0,17,0
8,3,30,110,4,16,5,17,274,2397,8,59,9,17,0
8,2,31,111,4,16,5,13,132,2112,8,38,3,11,0
7,2,42,168,5,30,3,29,265,2041,8,22,9,17,0
7,2,33,110,4,16,5,21,305,2428,8,54,5,11,0
3,2,19,449,4,24,6,29,323,2125,8,37,0,16,0
3,2,40,116,4,21,8,22,352,2031,8,17,9,17,0
3,2,40,109,4,16,5,31,285,1558,8,61,9,17,0
3,2,40,228,2,22,4,20,334,1484,8,27,0,14,0
4,2,40,268,2,16,6,20,243,1581,8,38,0,16,0
7,2,40,127,2,34,7,21,239,1607,8,12,9,17,0
3,2,41,260,2,21,5,20,206,1635,8,39,0,16,0
3,2,40,109,2,21,4,20,336,1599,8,27,9,17,0
3,3,41,257,2,31,3,21,354,2118,8,40,9,17,0
5,4,33,198,3,22,2,20,351,2421,8,54,5,14,0
7,3,22,182,5,31,3,13,141,2121,8,21,9,17,0
7,4,40,159,5,32,6,28,314,1117,8,28,9,17,0
8,2,16,382,2,16,5,20,253,2542,8,13,3,17,0
8,2,22,385,5,16,5,19,197,2121,8,39,0,15,0
9,2,41,119,4,16,5,21,302,2405,8,54,3,14,0
2,2,20,365,4,16,5,21,318,2119,8,40,3,16,0
7,3,22,429,2,35,7,20,285,2124,8,36,9,17,0
3,2,41,123,2,21,8,31,228,1098,8,28,9,17,0
2,2,31,160,5,30,5,13,300,2114,8,42,3,11,0
3,4,33,317,3,27,2,31,261,1621,8,38,9,17,0
8,2,39,424,2,21,4,20,123,2395,8,59,9,17,0
9,2,14,133,2,34,7,21,170,2391,8,52,9,17,0
3,2,40,237,5,11,3,30,299,2026,8,13,9,17,0
3,2,40,121,5,21,6,28,320,2028,8,13,9,17,0
3,2,41,439,2,22,2,20,240,1532,8,27,0,16,0
8,4,33,108,3,27,3,31,215,2542,8,62,9,17,0
7,3,45,368,5,31,3,29,311,2125,8,41,9,17,0
3,2,43,351,4,16,6,19,236,2115,8,42,0,17,0
2,3,22,376,4,16,5,21,191,2116,8,39,3,17,0
4,2,22,426,4,24,6,19,317,2120,8,36,0,16,0
8,2,19,163,5,16,5,13,261,2119,8,40,9,11,0
8,2,29,358,4,16,5,21,310,2119,8,39,3,17,0
3,2,41,240,5,31,3,31,264,1609,8,61,9,17,0
7,3,22,224,4,30,3,13,268,2115,8,38,9,17,0
7,2,41,136,4,24,6,20,286,1698,8,13,9,17,0
7,2,21,123,5,30,3,29,158,2031,8,13,9,17,0
8,2,45,178,5,31,6,19,328,2127,8,39,3,16,0
8,3,41,132,2,34,7,21,237,2412,8,36,9,17,0
7,2,40,120,4,23,6,29,289,2024,8,13,9,17,0
3,2,30,113,2,21,6,23,309,2197,8,68,9,17,0
5,2,39,428,2,21,4,16,209,1530,8,62,9,17,0
3,2,41,391,2,34,7,21,262,1854,8,38,9,17,0
7,2,16,112,4,16,5,21,270,2405,8,54,3,17,0
8,2,31,117,5,30,3,29,262,2125,8,21,9,17,0
7,2,13,413,2,35,7,21,169,2123,8,12,7,17,0
8,2,41,119,5,31,3,29,279,1583,8,41,9,17,0
5,2,38,268,2,17,4,31,306,1550,8,28,9,14,0
8,4,33,112,3,21,2,21,280,2414,8,53,9,17,0
7,2,42,397,2,32,6,20,302,1623,8,42,9,17,0
8,2,30,111,5,21,5,13,268,2409,8,17,9,17,0
2,2,29,376,4,16,5,21,312,2117,8,36,3,17,0
7,2,21,117,5,31,3,29,280,2524,8,13,9,17,0
2,2,30,112,5,16,5,13,331,2404,8,38,9,17,0
7,2,40,456,2,34,7,20,259,1592,8,12,9,17,0
2,2,40,369,4,16,5,20,241,2413,8,27,9,17,0
3,2,40,106,3,22,4,23,301,1522,8,28,9,17,0
3,4,30,105,3,31,3,32,257,2019,8,61,9,17,0
5,2,44,405,2,17,5,19,231,2120,8,38,0,16,0
3,2,40,116,2,17,5,20,253,1840,8,54,9,17,0
3,4,33,232,3,21,2,11,349,2406,8,54,3,17,0
6,4,33,323,3,27,2,11,293,2229,8,52,3,17,0
7,2,41,118,2,32,5,31,176,2029,8,13,9,17,0
7,2,29,413,4,24,6,19,203,2126,8,34,3,16,0
3,2,44,397,4,17,6,19,161,2121,8,41,0,16,0
3,4,38,417,4,21,4,20,306,2406,8,22,9,17,0
5,2,44,309,4,32,6,20,209,2126,8,36,3,16,0
3,3,27,123,5,31,3,13,296,2116,8,40,9,17,0
3,2,41,112,5,11,8,22,270,2046,8,27,9,17,0
3,4,39,315,4,21,2,31,275,2390,8,28,9,17,0
6,4,33,318,3,27,2,11,291,2411,8,62,0,11,0
7,2,29,367,4,31,3,13,285,2113,8,12,9,17,0
3,4,33,108,4,17,5,20,310,1616,8,33,0,16,0
4,2,41,442,5,20,6,19,265,1638,8,38,0,16,0
9,2,41,125,2,34,7,20,221,2412,5,25,9,17,0
6,4,33,318,3,27,2,11,256,2416,8,54,3,14,0
4,2,40,317,5,21,2,30,327,1851,8,40,0,16,0
3,2,40,114,2,21,8,20,240,1515,8,27,9,17,0
8,2,20,107,5,16,5,31,224,2206,8,39,0,16,0
3,2,41,167,5,21,5,28,297,1615,8,37,9,17,0
3,2,41,441,5,11,6,32,287,2033,8,39,9,17,0
7,2,42,129,4,31,3,29,170,2120,8,13,9,17,0
3,2,40,280,2,21,6,32,256,1569,8,41,0,16,1
7,2,21,115,5,31,3,29,312,2113,8,60,9,17,0
3,2,39,449,2,35,4,20,213,1533,8,38,0,11,0
6,4,34,319,4,16,5,13,247,2417,8,41,3,11,0
7,2,16,111,2,17,5,20,291,1896,8,53,3,11,0
